"ID_MESA","HAB","INHAB","VV","BL","NU","MAS","CC","Creemos","FPV","PAN_BOL"
"100320309760101207",220,"0",198,11,7,70,71,11,15,13
"100320626800007304",220,"5",198,12,9,69,65,14,14,15
"100320309860102111",220,"3",198,13,8,73,62,15,12,15
"100320309342504402",220,"0",198,9,8,67,71,7,21,15
"100320517780036901",220,"15",198,18,10,72,58,10,15,15
"100320204940267104",220,"5",198,13,9,71,63,15,16,11
"100320205352574402",56,"2",50,2,5,18,10,9,4,2
"100320723770403603",220,"4",198,10,15,80,57,10,16,10
"100320208200230226",220,"3",198,13,11,80,53,12,15,14
"100320722340501302",220,"1",198,9,7,79,59,13,11,20
"100320308212535807",220,"5",198,5,13,76,57,17,12,18
"100320722572540501",220,"1",198,11,7,67,63,23,14,13
"100320722501100809",220,"7",198,12,8,75,57,20,15,11
"100320619160001312",169,"26",152,14,4,55,45,20,7,7
"100320626800008514",220,"7",198,5,10,62,81,14,12,14
"100320309230800201",220,"8",198,10,8,56,78,16,17,13
"100320308210011911",220,"7",198,11,6,74,70,11,18,8
"100320236210000101",133,"5",120,5,5,37,46,11,8,8
"100320626800007218",220,"6",198,7,9,63,82,14,8,15
"100320420590012812",220,"4",198,9,7,74,67,13,13,15
"100320127940040104",220,"3",198,11,10,54,77,17,14,15
"100320341932564002",220,"0",198,8,8,72,64,15,19,12
"100320204110269901",220,"7",198,6,5,83,66,14,13,11
"100320127943000303",220,"4",198,15,11,76,61,7,16,12
"100320722340000535",220,"7",198,7,12,68,68,18,10,15
"110671536162507008",220,"62",198,9,10,75,70,12,12,10
"100320202440237203",220,"13",198,10,13,68,63,15,15,14
"100320207290040104",220,"3",198,7,14,66,70,11,18,12
"100320516713114106",220,"2",198,9,8,76,73,12,12,8
"100320626800011211",220,"10",198,10,17,58,71,9,19,14
"100320515170007505",220,"2",198,5,11,70,63,13,15,21
"100320722340701714",220,"3",198,12,7,72,75,13,10,9
"100320309710105401",220,"0",198,9,10,63,59,24,20,13
"100320724512102302",220,"8",198,6,8,54,84,17,15,14
"100320207290210902",220,"4",198,4,8,76,66,14,13,17
"100320308210016401",220,"5",198,6,6,73,67,20,16,10
"100320722340600502",220,"4",198,17,6,59,62,20,19,15
"100320514942504605",220,"3",198,12,12,69,61,8,20,16
"100320722342565313",220,"9",198,12,10,65,58,19,20,14
"100320722541102416",220,"2",198,8,7,69,50,22,22,20
"100320207290010119",220,"5",198,9,7,68,68,20,12,14
"100320310790140603",220,"6",198,9,11,67,69,12,15,15
"100320308210013116",220,"1",198,8,8,71,65,17,14,15
"100320309342503909",220,"6",198,15,8,73,63,16,8,15
"100320420960000201",220,"1",198,16,10,61,72,5,16,18
"100320722343203411",220,"4",198,11,15,70,71,8,12,11
"100320518410044604",220,"14",198,10,10,71,72,10,11,14
"100320724391501005",77,"1",69,3,4,18,31,4,5,4
"100320207290170403",220,"8",198,7,7,53,82,14,19,16
"100320437100000101",111,"2",100,6,3,27,36,8,10,10
"100320722340700416",220,"3",198,6,8,83,62,15,11,13
"110341841552508303",220,"56",198,9,16,68,65,12,15,13
"100320133750000102",121,"5",109,8,6,38,38,6,7,6
"100320722340000930",220,"9",198,3,10,71,77,14,10,13
"100320308210018113",220,"4",198,5,4,76,63,14,17,19
"100320420870000203",220,"9",198,13,11,70,57,19,12,16
"100320207290230607",220,"4",198,11,10,65,74,17,9,12
"100320207290190216",220,"6",198,11,14,67,62,14,13,17
"100320207290160215",220,"6",198,8,5,64,76,15,14,16
"100320309620904212",220,"5",198,11,5,82,63,14,12,11
"100320619770000902",220,"1",198,7,11,79,57,11,18,15
"100320732780010209",69,"0",62,1,7,18,27,3,0,6
"100320207290020428",220,"7",198,4,10,69,69,15,14,17
"100320308210012202",220,"3",198,11,10,63,58,19,20,17
"100320112230006203",220,"7",198,16,10,65,64,16,12,15
"100320207290090305",220,"2",198,9,11,63,72,12,19,12
"100320626802571304",220,"0",198,4,11,73,71,12,12,15
"100320233110000101",220,"5",198,8,7,66,68,21,13,15
"100320518413113304",220,"5",198,10,10,66,73,11,13,15
"110449443892610104",220,"0",198,10,9,65,76,16,9,13
"100320308550302202",159,"2",143,8,5,48,60,6,9,7
"100320205340233604",220,"4",198,12,11,59,78,10,16,12
"100320233100000104",22,"0",20,3,0,7,3,2,3,2
"110111236132506610",220,"41",198,14,9,76,59,12,10,18
"100320420590008202",220,"3",198,8,13,55,74,10,21,17
"100320207290060826",220,"3",198,9,17,67,69,14,11,11
"100320203230297708",220,"1",198,11,8,73,61,18,16,11
"100320206050287303",220,"4",198,14,11,60,75,12,12,14
"110111036112517412",220,"28",198,10,7,57,79,14,18,13
"100320722340000912",220,"16",198,17,7,71,58,13,14,18
"100320208200110318",220,"0",198,4,7,71,67,11,14,24
"100320127940021922",220,"10",198,11,7,80,70,6,11,13
"110671636172618034",133,"401",120,6,1,40,49,1,12,11
"100320127940051618",220,"1",198,13,10,63,60,12,19,21
"100320420592503001",220,"7",198,11,8,68,65,15,17,14
"100320127940051504",220,"10",198,7,5,80,71,14,12,9
"100320725181700102",220,"12",198,7,14,58,70,16,22,11
"100320421590000205",220,"3",198,7,8,69,69,12,18,15
"100320308840500105",220,"3",198,12,8,69,60,15,11,23
"100320206120000206",220,"7",198,9,7,77,67,17,12,9
"100320308210016812",220,"4",198,16,9,72,61,13,18,9
"100320310762503707",220,"8",198,8,7,76,64,19,13,11
"100320514943111404",189,"3",170,6,9,53,61,14,15,12
"100320620000001103",220,"6",198,10,8,69,65,14,16,16
"100320208200180231",220,"1",198,9,11,75,65,12,13,13
"100320113310000103",220,"4",198,8,7,76,65,10,14,18
"100320309510902921",220,"3",198,10,8,53,84,13,18,12
"100320208200130513",220,"4",198,9,9,67,71,17,12,13
"100320207290190230",220,"3",198,6,13,62,65,18,20,14
"100320309230800105",220,"1",198,10,11,69,68,15,13,12
"110111141452515002",220,"21",198,7,14,71,64,12,15,15
"100320723911401405",220,"12",198,12,8,79,44,16,19,20
"100320722570103605",220,"6",198,13,12,68,64,16,13,12
"100320722652546705",47,"1",42,3,4,13,14,2,4,2
"100320722652500401",220,"0",198,13,8,67,72,10,12,16
"100320309452590602",220,"0",198,9,9,70,65,9,18,18
"100320723151801201",220,"12",198,9,12,61,65,18,21,12
"110341843872609901",220,"0",198,9,9,71,70,13,12,14
"100320308210017309",220,"4",198,10,8,77,55,12,16,20
"100320541922563701",123,"0",111,4,3,40,45,9,6,4
"100320310450122521",220,"7",198,10,6,68,73,14,11,16
"100320310762503513",220,"8",198,6,17,58,62,17,20,18
"100320722341001607",220,"6",198,13,11,75,62,12,9,16
"100320722340800903",220,"4",198,10,8,63,73,15,16,13
"100320722780501402",220,"6",198,6,9,82,58,13,13,17
"100320207290230201",220,"2",198,6,11,72,63,15,16,15
"100320208200190220",220,"2",198,13,13,58,69,15,17,13
"100320518050040201",220,"7",198,7,9,57,78,12,22,13
"100320227670291203",220,"2",198,12,10,60,72,14,20,10
"100320308220200208",220,"3",198,9,11,63,86,10,11,8
"100320618730000101",220,"8",198,10,14,65,71,13,11,14
"100320722340801507",220,"6",198,7,9,67,76,16,5,18
"100320309342504414",220,"3",198,8,11,56,79,17,16,11
"100320127940022902",220,"5",198,11,12,66,66,17,16,10
"100320308210021202",220,"0",198,10,7,87,56,17,14,7
"100320309230800123",220,"8",198,10,9,65,62,17,17,18
"100320309342503520",239,"6",215,10,6,78,75,14,15,17
"100320825262503002",220,"0",198,11,12,59,70,15,17,14
"100320722340900715",220,"3",198,11,10,65,69,11,16,16
"100320626800007001",220,"4",198,9,11,66,63,19,14,16
"100320626803105805",220,"5",198,12,10,67,64,15,14,16
"100320722341001809",220,"4",198,10,10,81,65,11,10,11
"100320515420011002",28,"1",25,2,1,6,13,2,0,1
"100320207290130118",220,"5",198,10,10,82,58,9,17,12
"100320207290301716",80,"0",72,3,4,21,27,3,6,8
"100320825810000103",220,"9",198,9,8,61,70,14,15,21
"100320202230235602",134,"2",121,4,9,41,38,9,8,12
"100320308210022606",220,"0",198,10,5,70,69,10,17,17
"100320208200240404",220,"1",198,9,6,67,66,19,17,14
"100320337250000208",220,"4",198,9,6,79,62,17,13,12
"100320515303114904",220,"5",198,12,12,60,68,20,8,18
"100320202050234901",220,"2",198,11,12,63,74,10,19,9
"100320208200040231",220,"2",198,13,11,65,62,17,17,13
"100320309660904724",220,"1",198,15,12,62,61,17,16,15
"100320128470000101",61,"2",55,7,3,16,19,4,5,1
"110111136122506509",220,"0",198,8,9,70,65,13,15,18
"100320207290060309",220,"1",198,13,16,64,59,16,12,18
"100320208200120726",220,"2",198,14,8,60,70,18,11,17
"100320722551104306",220,"2",198,9,8,57,78,17,7,22
"100320311040160601",220,"5",198,8,10,75,58,15,17,15
"100320515680013602",220,"10",198,5,11,68,63,13,17,21
"100320309070700104",220,"5",198,11,8,65,75,20,12,7
"100320722340401303",220,"7",198,6,6,69,66,17,14,20
"100320421910000201",148,"3",133,7,8,38,48,12,9,11
"100320112890000103",220,"1",198,8,12,64,67,19,10,18
"100320208200240407",220,"4",198,17,5,70,72,13,9,12
"100320309740105207",220,"1",198,11,8,51,67,24,21,16
"100320722340100010",220,"3",198,13,8,76,56,15,15,15
"100320308210017317",220,"5",198,10,5,62,77,15,14,15
"100320619530000417",220,"18",198,14,12,64,71,11,14,12
"100320626802571101",220,"0",198,11,12,72,60,15,13,15
"100320825400000904",220,"6",198,14,5,74,54,22,14,15
"100320208200260905",220,"6",198,7,3,63,78,20,10,17
"100320310762503702",220,"10",198,14,12,67,66,9,21,9
"100320722340200605",220,"6",198,13,7,69,70,13,15,11
"100320207290060733",220,"2",198,9,12,70,65,11,17,14
"100320722430000205",220,"0",198,9,15,66,67,20,7,14
"100320722341108203",220,"0",198,11,10,76,59,15,12,15
"100320308213008613",220,"12",198,8,9,65,75,18,13,10
"100320308210010222",220,"1",198,7,13,65,75,13,12,13
"100320722341108708",144,"0",130,4,9,40,49,10,9,9
"100320626800000207",220,"6",198,7,13,72,60,18,17,11
"100320207290301704",220,"5",198,12,13,62,65,23,16,7
"100320722340202603",220,"0",198,10,9,68,66,15,12,18
"100320204630264804",220,"9",198,9,10,65,73,15,11,15
"100320632010000201",184,"1",166,11,8,55,65,9,9,9
"100320724622103404",220,"6",198,4,13,64,76,10,13,18
"100320309230800215",220,"9",198,11,6,58,77,16,19,11
"100320208200030318",220,"0",198,2,9,56,83,14,18,16
"100320514940001503",220,"2",198,8,9,62,75,13,16,15
"100320724680000102",57,"3",51,5,5,17,13,5,2,4
"100320735840000102",234,"3",211,9,7,72,70,17,19,17
"100320208200210216",220,"3",198,12,9,68,75,8,13,13
"100320308210016406",220,"7",198,9,13,57,74,13,22,10
"100320208200250109",220,"1",198,7,13,65,74,18,12,9
"100320722340400017",220,"3",198,8,13,66,67,13,13,18
"100320127943001807",220,"3",198,14,4,58,83,13,15,11
"100320722571102217",220,"6",198,5,14,62,76,16,15,10
"100320724901200511",220,"12",198,5,15,85,63,10,12,8
"100320208200130206",220,"8",198,14,10,73,72,11,8,10
"100320309643008409",220,"1",198,8,14,66,70,10,12,18
"100320309680905111",220,"2",198,7,7,74,59,14,17,20
"100320308210019916",220,"5",198,9,10,58,68,13,23,17
"100320200960239702",220,"4",198,8,7,61,72,16,20,14
"100320723041800009",220,"3",198,7,5,77,63,16,18,12
"100320208200130116",220,"2",198,10,11,62,74,22,9,10
"100320308210020407",220,"3",198,14,12,71,59,14,15,13
"100320308213008615",90,"2",81,2,8,28,22,7,7,7
"100320309610904110",220,"5",198,12,8,59,70,17,16,16
"100320722340400002",220,"9",198,6,9,54,76,16,20,17
"100320722340400324",220,"9",198,7,7,73,65,15,10,21
"100320420592504501",220,"0",198,6,13,64,73,9,17,16
"100320722340000809",220,"3",198,13,9,63,69,13,12,19
"100320308210022308",220,"1",198,13,7,61,82,9,9,17
"100320626800006901",220,"8",198,11,11,67,69,10,14,16
"100320825260003002",220,"4",198,12,10,71,60,19,17,9
"110443837822510735",220,"7",198,12,6,70,63,18,11,18
"100320722340400013",220,"4",198,12,9,68,65,17,13,14
"100320202660246705",220,"5",198,10,14,75,68,16,5,10
"100320203230296915",220,"1",198,10,7,66,75,11,17,12
"100320208200050107",220,"3",198,12,15,65,67,23,7,9
"100320201282575801",92,"0",83,6,7,29,23,6,4,8
"100320722340301401",220,"4",198,11,10,66,64,18,14,15
"100320514942503308",52,"1",47,2,1,12,20,2,4,6
"100320207290090207",220,"3",198,5,10,71,74,13,15,10
"100320619493106609",89,"23",80,4,5,26,28,4,7,6
"100320208203005222",130,"5",117,6,8,40,36,3,14,10
"100320722700500703",50,"2",45,1,1,15,17,5,5,1
"100320207290100715",220,"1",198,12,10,57,72,16,14,17
"100320724210622301",220,"2",198,8,9,69,75,11,13,13
"100320309700905012",220,"7",198,11,5,77,58,13,23,11
"100320518413113601",220,"12",198,8,13,74,62,13,16,12
"100320731920601706",220,"2",198,12,8,67,56,14,18,23
"100320724783204703",220,"2",198,5,12,56,74,21,14,16
"110443837822510720",220,"4",198,13,12,65,72,12,16,8
"100320420590013510",220,"5",198,7,11,58,84,16,13,9
"100320208200250221",220,"0",198,8,10,69,61,18,13,19
"100320308210021204",220,"0",198,17,12,64,67,12,12,14
"110111036112505504",220,"62",198,14,8,68,58,22,13,15
"100320127940053305",220,"1",198,6,10,65,79,10,14,14
"100320722340401410",220,"10",198,10,7,78,62,17,13,11
"100320825400002315",220,"0",198,5,10,69,70,15,16,13
"100320204630264805",220,"9",198,9,14,74,58,14,16,13
"100320420600000403",220,"0",198,8,7,64,80,15,14,10
"100320420590009409",220,"4",198,16,11,63,68,20,11,9
"100320309632503307",220,"7",198,10,12,70,79,12,8,7
"100320516560023002",103,"1",93,7,5,34,25,6,9,7
"100320207290303006",220,"3",198,9,11,57,71,13,17,20
"100320825810000208",220,"10",198,11,8,69,73,11,17,9
"100320204100260405",44,"1",40,3,2,16,10,2,5,2
"100320826330000101",220,"11",198,9,13,62,61,26,14,13
"100320308210017108",220,"5",198,8,7,75,57,16,18,17
"100320722340801704",220,"3",198,8,4,69,77,10,13,17
"100320827863202008",190,"4",171,12,8,53,64,10,13,11
"100320207290270306",228,"3",205,14,9,70,70,9,18,15
"100320722343203404",220,"3",198,11,9,67,67,16,11,17
"100320722420000103",220,"1",198,1,6,78,67,16,14,16
"110111041402506401",220,"30",198,12,15,67,73,8,17,6
"100320536400000101",220,"2",198,9,9,77,64,12,12,15
"110111036112516805",220,"43",198,8,8,64,75,12,12,19
"100320207292503510",220,"3",198,11,13,64,75,14,9,12
"100320514940001807",220,"6",198,14,12,60,68,19,11,14
"100320722542540812",220,"0",198,10,14,68,71,17,8,10
"100320203080252301",220,"11",198,12,2,75,65,17,14,13
"100320722340700030",220,"4",198,8,4,45,82,15,27,17
"100320309260800509",220,"6",198,10,14,59,73,12,19,11
"100320308210010326",113,"7",102,3,3,42,39,5,8,2
"100320722340100213",220,"8",198,23,12,66,51,19,17,10
"100320308810401802",220,"6",198,12,6,64,58,16,21,21
"100320114100000101",220,"10",198,11,7,76,59,15,17,13
"100320309710105610",220,"2",198,13,7,59,77,8,17,17
"100320227670291261",220,"1",198,13,10,63,60,13,23,16
"100320203960279501",220,"4",198,10,9,61,73,20,17,8
"100320825262503307",220,"4",198,16,7,63,63,19,16,14
"100320722341002917",220,"2",198,10,5,67,68,19,17,12
"100320308210015302",220,"12",198,13,9,70,65,13,12,16
"100320620470001503",55,"1",50,7,3,15,19,2,2,2
"100320308210020616",220,"0",198,4,11,67,69,17,14,16
"100320825400002209",220,"1",198,6,5,66,87,12,11,11
"100320722341004028",220,"6",198,11,9,70,63,13,19,13
"100320207290050541",220,"6",198,11,9,64,77,10,18,9
"110672737702618610",220,"31",198,14,6,67,73,12,12,14
"100320207290060107",220,"1",198,12,14,62,74,14,11,11
"100320515300009011",220,"2",198,7,13,59,68,15,20,16
"100320207290220803",220,"2",198,8,4,77,67,14,13,15
"100320722340701707",220,"6",198,9,8,67,68,15,16,15
"100320428062561901",198,"2",178,14,11,52,53,18,10,20
"100320208200070315",220,"4",198,6,9,69,71,11,17,15
"100320722340400915",220,"6",198,10,7,67,68,16,7,23
"100320724592103104",220,"6",198,16,12,73,55,18,18,6
"100320127943001403",220,"7",198,13,11,68,69,11,14,12
"100320723910400615",220,"5",198,9,7,66,68,17,16,15
"100320722390000115",220,"8",198,9,7,75,59,15,23,10
"100320722341003328",220,"4",198,11,13,56,73,18,8,19
"100320530330051603",49,"0",44,0,1,13,19,3,3,5
"100320724002300006",220,"6",198,13,9,54,73,17,19,13
"100320207290303102",156,"1",140,4,9,52,47,10,10,8
"100320308710400901",194,"0",175,10,5,62,57,18,11,12
"100320234120000103",220,"2",198,8,6,72,63,13,14,22
"100320203812583301",220,"0",198,7,10,68,65,14,24,10
"100320207292559403",220,"5",198,8,9,79,54,16,17,15
"100320205362574503",220,"3",198,15,10,63,60,17,16,17
"100320207290060101",220,"1",198,5,10,78,66,15,13,11
"100320420590010803",220,"1",198,6,12,68,69,18,9,16
"100320308210016905",220,"5",198,9,10,62,71,20,9,17
"100320134340000101",184,"3",166,10,9,50,59,15,14,9
"100320129650000101",220,"6",198,4,7,71,77,16,13,10
"100320309710105603",220,"0",198,11,10,69,61,19,13,15
"100320722341108602",220,"0",198,6,8,64,73,12,29,6
"100320927732504109",220,"0",198,7,8,78,62,11,19,13
"100320208200130110",220,"3",198,14,9,62,72,14,15,12
"100320308210014606",220,"5",198,7,10,61,67,16,15,22
"100320722340701112",220,"5",198,10,10,71,61,12,14,20
"100320308210021701",220,"1",198,12,12,68,56,18,18,14
"100320329490160503",220,"5",198,10,9,66,68,16,12,17
"100320735380000403",220,"1",198,9,15,72,68,8,10,16
"100320308210010817",220,"6",198,10,8,75,65,15,15,10
"100320207290110201",220,"4",198,12,10,73,60,16,13,14
"100320310030103602",220,"8",198,9,10,66,67,20,16,10
"100320205540281604",220,"2",198,13,8,68,67,15,15,12
"100320208202502837",227,"2",204,8,11,81,59,20,18,7
"100320723341301210",33,"4",30,0,1,7,16,0,3,3
"100320421680000201",109,"6",98,5,8,28,38,6,5,8
"100320722340200317",220,"4",198,10,11,76,66,13,14,8
"100320514940057201",220,"5",198,6,11,78,61,16,15,11
"100320309750101038",220,"5",198,9,9,64,68,21,11,16
"100320722552541105",171,"1",154,10,9,47,58,8,10,12
"100320626800007013",220,"1",198,13,17,78,63,11,8,8
"100320207290140305",220,"1",198,11,11,60,69,13,16,18
"100320310450122508",220,"7",198,6,12,71,61,15,17,16
"100320725140600808",220,"19",198,7,10,74,59,20,16,12
"100320826370000206",220,"5",198,13,7,72,69,16,14,7
"100320725001900503",95,"1",86,4,7,27,32,4,4,8
"100320208200140117",220,"0",198,5,12,63,71,18,13,16
"100320724422105030",220,"6",198,6,11,75,62,15,13,16
"100320207290040902",220,"12",198,12,10,68,66,21,9,12
"110111036112519109",220,"19",198,11,10,68,72,10,13,14
"110111041402518803",220,"27",198,6,5,76,66,23,11,11
"100320723800403802",220,"7",198,6,13,75,67,17,9,11
"100320309590905339",220,"4",198,10,11,71,71,12,11,12
"100320722573205004",220,"2",198,13,6,53,72,19,16,19
"100320208200110315",220,"4",198,12,11,69,73,9,14,10
"100320723370200112",217,"3",195,8,13,69,61,17,16,11
"100320127942503206",220,"0",198,7,7,58,78,17,19,12
"100320514943111001",220,"8",198,8,4,63,68,12,19,24
"100320207290250405",220,"2",198,8,7,69,74,8,18,14
"100320127940011007",220,"4",198,6,10,67,66,11,17,21
"100320230920136001",196,"0",176,10,8,57,67,5,8,21
"100320227672560510",220,"0",198,11,16,73,57,15,12,14
"100320420592562703",220,"0",198,10,7,78,62,17,14,10
"100320308210021802",218,"1",196,9,10,54,68,18,21,16
"100320722340701822",220,"5",198,10,12,68,60,15,22,11
"100320208200220204",220,"2",198,10,10,76,64,8,15,15
"100320626800009404",220,"5",198,10,8,67,62,20,18,13
"100320825400001314",220,"8",198,8,12,52,80,17,16,13
"100320208200190131",220,"1",198,8,9,71,64,18,14,14
"100320722341105305",220,"5",198,8,15,78,50,22,16,9
"100320207290240604",220,"3",198,6,10,77,57,16,15,17
"100320208200120710",220,"1",198,13,11,57,69,20,13,15
"100320202660251404",220,"8",198,9,7,77,68,17,11,9
"100320336680000110",220,"6",198,8,8,72,71,13,11,15
"100320722341001104",220,"3",198,10,6,63,68,16,15,20
"100320208200110223",220,"3",198,9,12,63,78,13,11,12
"100320208200110317",220,"1",198,10,10,60,64,22,17,15
"100320724432101516",220,"5",198,11,9,69,62,15,16,16
"100320740402537101",220,"1",198,16,11,53,72,17,14,15
"100320725181700004",220,"5",198,6,7,79,70,13,11,12
"100320308210012802",220,"7",198,7,11,88,59,13,11,9
"100320308210017319",220,"3",198,10,14,69,64,10,13,18
"100320722340900920",220,"3",198,11,10,80,62,8,11,16
"100320208200130103",220,"4",198,10,8,57,70,12,18,23
"100320309490902706",220,"4",198,4,12,56,84,16,15,11
"100320722340301108",220,"5",198,5,11,72,74,11,12,13
"100320619530000317",220,"16",198,12,14,63,72,10,10,17
"100320207290140224",220,"4",198,10,6,75,67,14,12,14
"100320825260003203",220,"2",198,9,15,79,61,11,11,12
"100320341122552103",26,"0",23,1,3,7,6,2,1,3
"100320138450000101",220,"0",198,6,10,63,70,10,19,20
"100320722340701904",220,"1",198,7,10,72,61,17,12,19
"100320635142605701",74,"0",67,3,5,30,17,4,5,3
"100320619490001313",220,"12",198,8,10,59,69,25,17,10
"100320208203004915",220,"1",198,9,18,74,69,12,11,5
"100320309420902118",220,"4",198,15,13,67,65,13,14,11
"100320207290050645",220,"4",198,8,9,60,72,17,17,15
"100320208200140113",220,"4",198,16,4,75,68,9,17,9
"100320724782001115",220,"0",198,5,5,78,70,12,13,15
"100320722600101111",138,"3",124,5,8,37,43,8,10,13
"100320112750000104",220,"5",198,11,11,73,59,9,14,21
"100320308213008604",220,"2",198,10,12,57,78,8,22,11
"100320723261300401",220,"1",198,10,7,79,64,10,11,17
"100320309710104827",234,"5",211,17,10,68,67,17,16,16
"100320308210020404",220,"6",198,12,4,77,67,11,17,10
"100320208200120708",220,"4",198,10,2,77,58,16,14,21
"100320208200030229",220,"0",198,12,10,58,71,12,18,17
"100320722340202301",220,"5",198,11,3,68,82,10,9,15
"100320113970000102",220,"12",198,10,9,64,65,12,20,18
"100320722340202310",220,"5",198,14,5,67,73,13,13,13
"110111041292519206",220,"12",198,8,10,57,75,16,18,14
"100320208200250116",220,"0",198,10,9,63,75,17,17,7
"100320205710283310",89,"0",80,2,3,29,32,4,4,6
"100320310930150601",220,"3",198,5,4,88,59,18,13,11
"100320205150226604",198,"0",178,6,9,53,79,10,9,12
"100320203580292201",220,"3",198,7,16,72,65,22,6,10
"100320200930245609",220,"2",198,8,15,73,65,7,12,18
"100320722341108005",146,"1",131,5,4,49,48,12,10,3
"110341836192507911",22,"0",20,0,1,8,6,0,2,3
"100320722342565723",220,"6",198,12,5,65,73,14,19,10
"100320308210010919",220,"3",198,13,8,71,64,15,14,13
"100320420590013807",220,"2",198,12,13,73,61,13,13,13
"100320308212547805",220,"0",198,7,13,70,68,15,15,10
"100320308840500115",236,"8",212,12,12,76,61,15,15,21
"100320722541102526",220,"2",198,16,9,61,67,15,17,13
"100320825400001101",220,"12",198,4,12,70,61,19,16,16
"100320825810000101",220,"9",198,10,9,65,77,11,15,11
"100320208200210114",220,"3",198,11,12,56,72,16,14,17
"100320619320001005",220,"9",198,7,10,70,64,14,19,14
"100320203860278502",60,"0",54,3,0,23,19,2,3,4
"100320207290090313",220,"1",198,9,7,71,71,15,13,12
"100320208200200706",220,"4",198,9,16,56,66,16,22,13
"100320202672573301",220,"2",198,14,7,75,62,13,16,11
"100320514943112401",220,"4",198,10,8,65,70,20,17,8
"100320308210020709",220,"4",198,17,8,58,75,13,14,13
"100320200950238102",220,"0",198,8,13,75,72,12,10,8
"110341836192520209",220,"40",198,10,12,68,74,9,11,14
"100320308210016509",220,"9",198,7,8,74,65,17,14,13
"100320724361500714",220,"0",198,8,10,75,57,14,17,17
"100320208200170213",220,"5",198,2,7,74,76,12,13,14
"100320207290090602",220,"2",198,12,8,54,68,20,17,19
"100320420590008410",220,"1",198,12,14,54,69,12,18,19
"100320204940267108",135,"1",122,4,5,44,44,10,9,6
"100320517540034303",125,"7",112,4,8,34,40,10,8,8
"100320236350000101",182,"1",164,11,6,73,38,9,16,11
"100320310580123601",220,"0",198,7,9,74,72,13,11,12
"100320208200240316",220,"4",198,9,8,70,52,23,18,18
"100320203840287201",220,"6",198,10,5,67,78,15,9,14
"100320722340300706",220,"3",198,11,4,63,74,16,16,14
"100320722503204306",220,"7",198,13,14,61,72,14,14,10
"100320515170007603",220,"4",198,6,10,77,71,11,10,13
"100320728641301701",220,"2",198,5,12,63,72,14,14,18
"100320619160001008",220,"18",198,8,8,78,72,12,9,11
"100320723890404401",220,"5",198,7,10,63,74,11,17,16
"100320722340801634",220,"8",198,12,12,72,72,9,10,11
"100320515120006901",220,"2",198,10,7,71,67,11,17,15
"100320208200240331",220,"2",198,15,5,73,69,8,11,17
"100320517180030103",220,"1",198,10,9,63,67,13,15,21
"100320420652556402",220,"5",198,5,12,74,63,10,17,17
"100320310422593218",220,"1",198,15,9,73,60,13,19,9
"100320208200220510",220,"2",198,9,13,72,70,11,13,10
"100320827863202002",220,"5",198,9,9,66,68,14,15,17
"100320723910401001",220,"6",198,10,2,72,72,11,9,22
"100320112780000104",76,"1",68,3,5,18,21,7,8,6
"100320722541102429",220,"7",198,9,11,68,70,17,11,12
"100320207290301511",220,"4",198,11,7,66,62,20,15,17
"100320722340800630",220,"6",198,11,11,58,75,13,16,14
"100320308210018217",220,"7",198,14,8,68,68,10,14,16
"110111036112519008",152,"85",137,6,8,45,48,13,9,8
"100320309370901612",220,"6",198,9,11,69,68,16,13,12
"100320127943000508",220,"7",198,9,5,62,73,13,17,19
"100320308210011703",220,"4",198,7,9,49,79,15,23,16
"100320203290291402",220,"4",198,7,10,67,63,16,20,15
"100320127590000101",220,"11",198,7,6,67,74,13,19,12
"100320208200120227",220,"5",198,9,11,72,64,16,11,15
"100320112070005504",65,"1",58,2,3,21,25,3,3,1
"100320309980103110",220,"2",198,3,11,68,74,15,13,14
"100320206762581101",93,"0",84,1,5,24,36,10,4,4
"100320722340801121",220,"6",198,12,9,61,74,8,18,16
"110443837812510628",220,"10",198,11,9,57,83,10,17,11
"100320207290060801",220,"0",198,8,10,71,66,15,14,14
"100320309342503503",220,"5",198,9,11,57,68,23,14,16
"100320234540000101",222,"3",200,4,13,68,74,16,10,15
"100320208200240416",220,"0",198,10,17,68,58,18,13,14
"100320437440000101",76,"0",68,1,3,25,23,7,7,2
"100320825400000110",220,"8",198,11,5,69,71,13,16,13
"100320420593101418",220,"3",198,14,10,68,67,11,16,12
"100320311080160901",220,"3",198,12,14,67,53,16,20,16
"110671636172507317",220,"46",198,8,8,77,71,10,15,9
"100320208200130318",220,"1",198,5,12,82,57,18,14,10
"110111041302517718",220,"10",198,10,8,73,62,12,15,18
"100320722341105912",220,"0",198,12,12,60,63,11,21,19
"100320207290190225",220,"2",198,9,5,77,64,14,18,11
"100320127943001101",220,"2",198,11,10,68,69,12,10,18
"100320207292572807",220,"0",198,11,11,73,66,11,16,10
"100320722342543202",220,"0",198,8,17,68,61,13,16,15
"100320724422101006",220,"5",198,15,13,67,60,14,14,15
"100320642082570601",220,"0",198,8,9,72,55,20,18,16
"100320208200120107",220,"3",198,5,14,62,62,13,20,22
"100320722341105106",220,"7",198,10,5,69,59,20,25,10
"100320207290090312",220,"2",198,8,6,68,70,14,16,16
"100320203230297515",220,"2",198,8,2,68,72,21,12,15
"100320208200130804",220,"1",198,11,7,56,73,13,19,19
"100320309342503612",220,"1",198,8,11,69,66,12,20,12
