"ID_MESA","HAB","INHAB","VV","BL","NU","MAS","CC","Creemos","FPV","PAN_BOL"
"100320722400000109",81,"1",73,3,7,23,25,6,5,4
"100320722341001709",220,"0",198,12,5,65,68,23,9,16
"100320722470000112",220,"4",198,16,9,77,49,21,15,11
"100320827840000509",220,"8",198,6,9,55,78,21,13,16
"100320626800008406",220,"3",198,8,10,69,62,16,13,20
"100320207290060808",220,"4",198,8,10,69,58,22,17,14
"100320308210011102",220,"5",198,14,15,58,75,12,15,9
"100320722340702101",220,"4",198,11,11,65,75,13,9,14
"100320420590007902",220,"0",198,11,7,60,71,16,13,20
"100320308210021009",220,"1",198,10,9,73,67,14,11,14
"100320207292504611",220,"6",198,14,7,64,69,20,11,13
"100320208200040217",220,"2",198,14,7,62,74,9,14,18
"110111036112515704",220,"60",198,15,13,59,73,9,18,11
"100320204910270701",220,"5",198,7,16,68,75,11,13,8
"100320722340700920",220,"10",198,4,9,80,59,20,9,17
"100320203710277003",25,"0",22,1,1,7,6,4,3,0
"100320428520000202",220,"5",198,8,8,63,68,16,15,20
"100320825262503106",220,"2",198,8,15,80,69,10,8,8
"100320827840001108",220,"4",198,13,5,71,63,17,20,9
"100320205100232002",220,"5",198,12,5,63,72,18,12,16
"100320207290080221",220,"3",198,10,11,59,67,15,16,20
"100320127940041030",220,"2",198,10,10,77,54,16,16,15
"100320620250001101",220,"8",198,9,12,59,74,14,15,15
"100320205530281502",220,"4",198,9,12,60,83,12,13,9
"100320310530123101",220,"1",198,7,13,76,55,13,20,14
"100320724981900301",220,"1",198,14,7,65,69,13,18,12
"100320722340100801",220,"7",198,10,14,59,74,17,13,11
"100320516710024908",220,"4",198,9,14,60,78,13,9,15
"100320207290260406",220,"2",198,6,13,59,74,9,17,20
"100320309710105303",36,"0",32,0,1,13,14,2,1,1
"100320725181700207",220,"0",198,10,11,62,73,11,18,13
"100320722340801224",220,"4",198,10,13,59,64,19,21,12
"100320309730100929",29,"0",26,1,0,11,8,1,2,3
"100320733691701901",220,"4",198,6,7,61,69,21,15,19
"110443837812510613",220,"8",198,8,12,74,64,12,11,17
"100320208202504001",220,"5",198,8,4,64,78,10,16,18
"100320722340301302",220,"7",198,11,12,59,76,15,13,12
"100320309660904705",220,"3",198,8,10,78,64,12,11,15
"100320722340701017",220,"3",198,11,11,76,60,15,14,11
"110341836192507909",220,"30",198,7,16,57,60,13,29,16
"100320309590905507",220,"2",198,9,6,73,64,19,14,13
"100320308210020208",220,"1",198,10,11,68,72,11,16,10
"100320631770000401",220,"5",198,8,8,75,68,7,14,18
"100320208200260306",220,"2",198,8,10,68,69,17,11,15
"100320533250000102",220,"7",198,5,12,66,71,12,15,17
"100320515810015002",81,"6",73,5,5,26,23,4,4,6
"100320309710104916",220,"4",198,11,5,68,73,17,9,15
"100320742242585001",220,"0",198,11,7,63,65,17,13,22
"100320626800007605",220,"1",198,10,13,62,74,15,13,11
"100320309740104902",220,"6",198,6,11,77,70,7,11,16
"100320309560903509",220,"4",198,7,11,72,65,17,14,12
"100320207290130414",220,"6",198,6,12,78,60,15,9,18
"100320208200180120",220,"3",198,15,11,61,64,13,15,19
"100320517120029402",220,"3",198,8,10,83,65,8,10,14
"100320739320000101",84,"0",76,1,4,22,33,4,7,5
"100320722340800812",220,"7",198,11,12,58,74,18,15,10
"100320207290300103",220,"2",198,8,13,52,83,15,17,10
"100320826050000103",83,"1",75,3,3,33,20,3,4,9
"100320310503008302",220,"2",198,12,8,64,67,21,15,11
"100320308210015308",220,"7",198,11,14,69,70,12,8,14
"100320723291300607",220,"6",198,3,9,61,87,11,14,13
"100320207290110310",220,"3",198,6,6,66,80,12,13,15
"100320723911400704",220,"7",198,14,6,70,70,8,15,15
"100320202050234901",220,"2",198,11,12,63,74,10,19,9
"100320308210020711",220,"1",198,12,9,76,63,11,14,13
"100320421940000202",220,"4",198,13,14,64,65,14,10,18
"100320722340202203",220,"2",198,13,15,59,70,11,12,18
"100320724002303711",207,"8",186,8,6,72,69,11,11,9
"100320309980103201",220,"0",198,11,11,65,72,8,20,11
"100320208200200418",220,"1",198,11,6,62,67,18,25,9
"100320208200110309",220,"3",198,8,7,67,81,14,8,13
"100320310010103412",220,"2",198,10,12,86,46,17,14,13
"100320420590014613",139,"3",125,12,8,41,43,10,6,5
"100320723370201512",220,"3",198,5,11,66,61,19,12,24
"100320238980000101",234,"0",211,12,12,74,54,26,13,20
"100320722340800503",220,"0",198,10,7,80,56,12,15,18
"100320127940051621",208,"10",187,8,6,62,70,6,18,17
"100320308210010927",52,"1",47,3,1,16,17,1,5,4
"100320722340701326",220,"5",198,13,8,72,59,18,15,13
"110443837812510601",220,"8",198,10,8,70,70,11,14,15
"100320626800008923",220,"3",198,12,11,56,78,13,10,18
"100320127940010817",220,"8",198,13,6,72,58,19,11,19
"100320208200200234",220,"4",198,9,6,66,67,18,14,18
"100320207290260502",220,"1",198,5,11,73,68,17,15,9
"100320127940041014",220,"0",198,13,6,70,69,15,11,14
"100320514943111304",220,"2",198,8,9,66,71,16,12,16
"100320725140600818",220,"20",198,9,4,68,78,13,14,12
"100320208200210311",220,"0",198,6,12,73,50,15,24,18
"100320112460000101",220,"18",198,11,8,81,55,13,16,14
"100320725181700205",220,"0",198,12,12,65,73,15,10,11
"100320911640005501",77,"1",69,3,2,21,21,6,8,8
"100320114540000101",127,"2",114,1,8,41,39,7,11,7
"100320336680000102",220,"12",198,15,14,67,59,14,12,17
"100320204340262602",220,"0",198,6,14,75,57,10,18,18
"100320619770000308",220,"4",198,6,12,75,65,15,12,13
"100320204210261411",220,"4",198,12,9,69,67,11,14,16
"100320308210014009",220,"7",198,9,15,59,71,14,18,12
"100320722340401429",220,"4",198,11,8,65,67,19,12,16
"100320722340702502",220,"1",198,12,5,76,56,12,23,14
"100320722340500519",220,"5",198,14,10,61,65,19,9,20
"100320204950267207",96,"1",86,9,6,21,26,7,10,7
"110111041392518606",220,"36",198,9,9,75,59,16,17,13
"100320208200190820",220,"3",198,14,10,55,67,14,22,16
"100320208200120718",220,"4",198,13,5,63,72,18,11,16
"100320722340801205",220,"3",198,8,11,70,71,8,16,14
"100320420590014012",220,"4",198,10,12,65,67,13,16,15
"100320308210015905",190,"4",171,10,7,60,58,9,14,13
"100320722340302103",220,"8",198,7,8,59,77,15,16,16
"100320204650265003",59,"4",53,3,1,25,18,3,1,2
"100320308210015208",146,"4",131,2,2,47,55,7,9,9
"100320208200190120",220,"4",198,13,7,66,61,11,19,21
"100320208200210228",220,"0",198,10,9,65,75,16,13,10
"110672737702618617",220,"18",198,9,10,87,62,7,11,12
"100320722340100713",220,"3",198,15,10,83,60,9,14,7
"100320514943112102",220,"1",198,11,8,72,65,12,17,13
"100320203640291602",220,"4",198,13,13,69,58,13,20,12
"100320308212588204",220,"0",198,8,12,66,71,14,14,13
"110111141432514809",220,"0",198,3,16,72,64,16,15,12
"100320308970600602",220,"0",198,13,14,72,59,13,14,13
"100320309680905110",220,"5",198,8,12,60,76,16,13,13
"100320420590014707",220,"1",198,11,10,53,63,21,26,14
"100320309760101102",220,"3",198,6,13,64,76,18,9,12
"100320308210016504",220,"0",198,9,7,77,65,16,12,12
"100320724753204105",220,"4",198,9,6,60,74,14,16,19
"100320308210013703",220,"6",198,15,12,58,64,16,17,16
"100320724892002107",162,"1",146,7,12,48,48,10,7,14
"100320724950580001",220,"5",198,6,8,74,68,10,22,10
"100320911810006902",105,"6",94,3,3,41,29,7,4,7
"100320420590013301",220,"3",198,4,8,80,61,19,14,12
"100320207290050406",220,"5",198,7,9,62,72,14,17,17
"100320207290060441",220,"2",198,10,7,67,82,13,10,9
"100320722340900710",220,"4",198,9,12,67,64,14,17,15
"100320308650400203",220,"4",198,12,13,54,75,14,13,17
"100320207292503801",220,"4",198,11,13,66,72,9,11,16
"100320308210017425",220,"2",198,9,12,63,67,13,20,14
"110112237632508803",220,"20",198,12,6,61,69,15,19,16
"100320722340900611",220,"4",198,9,5,63,74,13,17,17
"100320437490000101",140,"0",126,14,5,45,39,6,12,5
"100320208200040408",220,"4",198,8,9,84,57,15,15,10
"100320722340702116",220,"6",198,10,11,60,73,19,10,15
"100320722340802309",220,"6",198,7,7,76,68,16,14,10
"100320309862570204",220,"0",198,9,9,66,77,11,13,13
"100320207290290307",220,"6",198,12,18,67,62,10,15,14
"100320207290060825",220,"1",198,13,4,66,68,17,18,12
"100320723910401303",220,"3",198,14,5,63,76,11,17,12
"100320127940021607",220,"6",198,7,11,67,62,15,20,16
"100320201242576302",220,"6",198,6,9,76,63,13,17,14
"100320203230297641",220,"2",198,12,13,57,72,12,14,18
"100320204210261405",220,"5",198,7,16,66,65,14,17,13
"100320309700905014",220,"5",198,16,10,66,60,14,18,14
"100320533280000101",220,"5",198,11,11,77,53,17,13,16
"100320420593100501",220,"3",198,9,9,55,67,16,19,23
"100320420590010501",220,"2",198,7,9,82,57,12,17,14
"100320308210023607",94,"1",85,6,6,25,31,6,4,7
"100320204590264310",220,"2",198,11,8,68,67,14,20,10
"100320825400001105",220,"2",198,7,6,73,68,12,13,19
"100320825260000804",220,"5",198,9,14,69,65,9,16,16
"100320309470902602",220,"3",198,10,7,65,70,16,11,19
"100320420592502716",220,"3",198,13,10,64,59,21,18,13
"100320127942552612",220,"10",198,9,10,78,60,13,15,13
"100320722600101104",220,"2",198,4,16,71,65,17,15,10
"100320208200080318",220,"2",198,11,9,77,57,14,13,17
"100320202290225106",220,"4",198,9,5,69,66,17,16,16
"100320207290290204",220,"4",198,12,6,59,73,21,13,14
"100320208200110109",220,"5",198,6,9,59,78,20,14,12
"100320127940021723",220,"2",198,8,7,68,78,14,14,9
"100320310910150402",179,"0",161,8,8,54,57,8,13,13
"100320723911400706",220,"3",198,8,10,61,75,25,7,12
"100320205070268203",109,"0",98,4,3,32,27,10,14,8
"100320724301501604",220,"7",198,11,7,60,74,15,15,16
"100320308840500103",220,"4",198,6,12,64,64,13,20,19
"100320722343203435",220,"4",198,10,4,75,67,19,10,13
"100320420592594402",220,"0",198,7,9,64,71,14,12,21
"100320722341106603",220,"1",198,9,14,72,54,18,17,14
"100320206002580301",168,"2",151,5,7,48,47,15,17,12
"100320207290110231",220,"3",198,14,6,70,70,16,11,11
"100320825260004014",220,"3",198,7,6,70,81,11,8,15
"100320722340100628",220,"6",198,11,9,65,64,18,18,13
"100320722430000313",220,"0",198,9,15,53,66,17,20,18
"100320619790000502",220,"7",198,9,9,65,74,13,14,14
"100320208200210506",220,"1",198,14,8,71,64,14,14,13
"100320205322573902",220,"3",198,10,20,70,57,12,16,13
"100320526790044001",28,"1",25,3,2,8,8,1,2,1
"100320308210010105",220,"7",198,10,9,67,66,20,10,16
"100320208200240101",220,"6",198,9,8,67,76,11,10,17
"100320826120000205",220,"7",198,13,13,77,57,12,9,17
"100320420593102111",141,"1",127,3,12,41,45,4,6,16
"100320729400000403",220,"2",198,9,8,69,65,12,25,10
"100320723800403801",220,"7",198,12,15,70,61,12,10,18
"100320722341002319",220,"3",198,14,13,56,62,24,14,15
"100320310540123224",115,"1",104,5,7,34,33,7,12,6
"100320619530000315",220,"20",198,13,12,68,65,18,12,10
"100320420593101905",220,"3",198,10,10,74,77,12,7,8
"100320206990256001",220,"5",198,8,12,78,58,23,8,11
"100320330110101407",220,"1",198,8,5,71,67,12,16,19
"100320227690266903",220,"4",198,9,6,60,71,17,17,18
"100320308210020511",220,"4",198,10,11,67,71,13,8,18
"100320420592562802",220,"0",198,12,11,69,68,15,12,11
"100320518413113305",220,"3",198,7,7,82,63,13,11,15
"100320309470902604",220,"10",198,15,11,58,71,13,15,15
"100320515970017001",220,"5",198,7,4,71,74,15,13,14
"100320308210010810",220,"5",198,4,7,82,59,17,12,17
"110111141432514815",89,"36",80,4,1,28,29,7,4,7
"100320206330257701",109,"1",98,8,7,36,31,1,8,7
"100320207290120239",220,"2",198,13,14,62,66,14,18,11
"100320722652500203",220,"2",198,10,10,62,69,23,11,13
"100320514943110706",220,"4",198,10,14,54,69,16,22,13
"100320203300296101",220,"3",198,7,13,71,61,18,18,10
"100320227670291237",220,"2",198,6,11,64,74,18,13,12
"100320723980401510",220,"7",198,8,9,57,67,22,16,19
"100320207290260302",220,"7",198,8,12,76,56,14,13,19
"100320722343203613",220,"8",198,8,9,56,79,17,12,17
"100320208200130629",220,"2",198,8,11,80,63,13,11,12
"100320310240120111",220,"5",198,7,10,74,63,13,14,17
"100320722573204505",220,"5",198,15,6,66,73,17,8,13
"100320420590013312",220,"4",198,16,12,69,56,17,16,12
"100320825260004015",220,"7",198,11,8,72,58,18,19,12
"100320722341105915",220,"0",198,9,11,65,68,13,23,9
"100320421180000201",220,"1",198,10,8,69,67,12,17,15
"100320723361301604",220,"6",198,13,13,75,52,15,17,13
"100320114020000110",220,"6",198,16,10,69,58,17,12,16
"100320619070001701",163,"4",147,8,5,46,55,12,10,11
"100320723370200104",220,"4",198,13,10,70,62,7,18,18
"100320722470000103",220,"3",198,9,10,69,71,11,10,18
"100320626800009510",220,"2",198,7,9,71,68,20,14,9
"100320619940000601",220,"4",198,14,12,63,70,18,11,10
"100320207290020506",220,"2",198,7,12,65,68,14,20,12
"100320722340600411",220,"7",198,9,8,64,64,15,22,16
"100320207290030303",220,"6",198,11,11,61,71,15,13,16
"100320309710105603",220,"0",198,11,10,69,61,19,13,15
"100320529110050101",138,"8",124,10,5,42,44,9,7,7
"100320308210020713",220,"1",198,8,8,71,68,15,14,14
"100320208200120515",220,"4",198,7,6,55,88,18,13,11
"110671536162507016",220,"62",198,11,8,63,70,16,18,12
"100320619770000407",220,"9",198,14,6,74,69,7,13,15
"100320208200260907",220,"2",198,6,12,76,54,10,15,25
"100320127940052906",220,"5",198,8,11,54,74,15,19,17
"100320339550000106",220,"0",198,10,8,75,63,17,13,12
"100320127940053506",220,"2",198,12,9,69,70,10,17,11
"110111136122506515",220,"32",198,12,12,71,62,16,13,12
"100320421200000201",194,"3",175,6,3,68,57,12,15,14
"100320827863201903",220,"5",198,8,9,69,72,15,13,12
"100320420590013104",220,"1",198,7,10,67,63,23,14,14
"100320735380000501",220,"0",198,13,14,64,62,13,17,15
"100320722341106112",38,"0",34,3,1,10,11,4,3,2
"100320619490001514",220,"14",198,15,13,76,63,11,10,10
"100320127940021110",220,"8",198,9,6,64,76,7,17,19
"100320308210022406",220,"0",198,5,6,71,78,9,15,14
"100320208200030211",220,"3",198,11,11,71,64,17,15,9
"100320626800006802",220,"4",198,10,12,68,66,10,14,18
"100320127940040325",220,"6",198,12,8,68,63,20,15,12
"100320722340600101",220,"5",198,8,7,70,71,20,12,10
"100320514940001304",220,"3",198,8,8,74,67,11,12,18
"100320127940010105",220,"10",198,17,5,80,63,11,10,12
"100320515750014302",220,"4",198,13,14,61,65,10,17,18
"100320207290070129",220,"3",198,8,14,76,58,11,17,14
"100320722340302503",220,"2",198,13,8,58,70,19,17,13
"100320208200030116",220,"3",198,11,10,62,76,17,12,10
"100320309390901905",220,"0",198,11,11,52,71,18,24,11
"100320309860102107",220,"4",198,9,11,75,61,17,13,12
"100320131910005102",220,"2",198,7,4,71,69,15,14,18
"100320619770000707",220,"4",198,13,14,66,67,15,12,11
"100320722340900726",220,"3",198,7,9,73,58,12,24,15
"100320514942505002",220,"0",198,8,11,52,74,19,14,20
"100320724422105003",220,"5",198,16,11,69,67,8,10,17
"100320208200190325",220,"1",198,13,6,79,69,12,8,11
"100320724512102325",220,"3",198,12,12,72,51,17,15,19
"100320127940021720",220,"4",198,15,9,66,70,14,11,13
"100320308210024702",220,"1",198,7,9,73,68,10,21,10
"100320518260042502",23,"3",21,0,1,10,7,1,1,1
"100320308210012306",220,"5",198,13,9,65,73,14,9,15
"100320208202503913",220,"5",198,8,5,72,71,15,16,11
"100320203710277001",220,"3",198,12,11,70,66,9,19,11
"100320114080000101",220,"7",198,6,9,67,72,17,15,12
"100320309510903008",220,"3",198,14,12,67,63,16,12,14
"100320308210023601",220,"1",198,12,15,69,63,17,13,9
"100320421410000202",54,"0",49,0,0,23,16,2,4,4
"100320722552541305",49,"0",44,0,3,18,12,3,4,4
"100320626800008403",220,"3",198,11,8,54,68,15,22,20
"100320208200120309",220,"4",198,12,12,65,68,16,14,11
"110443837822510715",220,"7",198,11,9,64,76,13,14,11
"100320207290050420",220,"2",198,10,6,71,67,12,20,12
"100320208202504110",220,"5",198,12,5,70,66,12,20,13
"100320722340401026",220,"9",198,13,7,57,77,15,15,14
"100320205900285304",137,"1",123,4,9,44,35,13,7,11
"100320202170230902",227,"0",204,9,7,64,63,20,13,28
"100320516280020204",236,"7",212,8,7,69,75,21,15,17
"100320724502102201",220,"6",198,7,10,70,64,11,16,20
"100320722340802610",220,"1",198,2,13,65,70,15,17,16
"100320722340201210",220,"1",198,7,6,63,76,11,21,14
"100320722340800621",220,"4",198,8,14,72,64,14,16,10
"100320138450000102",85,"0",76,2,4,18,33,8,9,2
"100320207290190225",220,"2",198,9,5,77,64,14,18,11
"100320336650000102",220,"1",198,13,6,61,60,21,11,26
"100320309592569905",58,"0",52,2,2,23,13,4,3,5
"100320722340600813",220,"4",198,9,8,59,71,16,16,19
"100320722343203706",220,"2",198,14,9,59,79,8,13,16
"100320308210012528",220,"2",198,8,10,62,80,11,13,14
"100320309710104723",220,"3",198,7,11,66,75,15,15,9
"100320208202504104",220,"2",198,13,12,70,68,9,10,16
"100320200930245603",220,"2",198,10,11,68,65,21,10,13
"100320205710283309",220,"2",198,11,7,68,61,21,14,16
"100320208200210525",220,"1",198,12,10,58,66,18,14,20
"100320722340000818",220,"1",198,11,13,63,74,13,10,14
"100320722340900703",220,"1",198,14,9,67,66,19,15,8
"100320309700905010",220,"1",198,8,11,70,65,18,12,14
"100320208200240329",220,"3",198,4,9,68,80,12,12,13
"100320741192553401",120,"0",108,5,8,33,33,11,5,13
"100320722340100404",220,"5",198,11,7,77,64,11,14,14
"100320911850007303",46,"0",41,1,2,13,17,2,4,2
"100320722340300808",220,"7",198,9,11,67,70,12,18,11
"100320826120000301",220,"12",198,8,9,83,57,8,18,15
"100320208200130315",220,"0",198,12,16,60,71,12,13,14
"100320722340701401",220,"3",198,7,7,62,74,19,12,17
"100320722340201105",220,"5",198,11,6,68,70,15,15,13
"100320227670291229",220,"0",198,11,9,79,64,13,11,11
"100320420590008807",220,"5",198,6,6,69,68,17,22,10
"100320308210020509",220,"5",198,5,7,71,74,17,18,6
"100320420590010309",220,"7",198,9,10,74,59,9,23,14
"100320517780036805",220,"7",198,12,10,74,61,16,13,12
"100320635070000202",91,"1",82,2,5,39,27,5,3,1
"100320420590014011",220,"3",198,7,10,74,67,16,15,9
"100320723171801402",220,"9",198,5,10,73,76,11,13,10
"100320204780065901",220,"1",198,10,4,76,60,16,11,21
"100320420590010807",220,"2",198,12,10,60,68,16,15,17
"100320935260000101",103,"5",93,9,2,32,34,3,7,6
"100320722650500114",220,"4",198,9,12,62,76,8,14,17
"100320310502503035",220,"6",198,14,9,64,76,15,13,7
"100320840052531901",150,"2",135,8,6,43,45,8,15,10
"100320517780036905",220,"8",198,12,6,69,60,18,21,12
"100320127940022721",220,"2",198,9,10,72,66,12,11,18
"100320735730000101",152,"4",137,7,10,45,50,13,6,6
"100320229920213302",220,"1",198,9,5,71,73,15,15,10
"100320735380000914",220,"0",198,11,10,71,64,10,9,23
"100320203570292005",225,"2",202,6,17,71,58,18,18,14
"100320515170007405",220,"3",198,9,9,76,56,19,13,16
"100320208200120519",215,"5",194,9,7,70,63,13,16,16
"100320830770000101",199,"2",179,5,2,64,66,10,16,16
"100320937590000102",67,"0",60,2,3,20,14,4,7,10
"100320207290090603",220,"3",198,11,7,61,78,12,16,13
"110111036112516803",220,"25",198,10,6,80,63,13,11,15
"100320309270800601",220,"9",198,6,7,83,52,9,18,23
"100320308212586917",220,"3",198,14,7,63,72,10,15,17
"100320208200040223",220,"3",198,3,13,65,82,9,15,11
"100320207290090305",220,"2",198,9,11,63,72,12,19,12
"100320127940011705",220,"6",198,8,9,58,68,15,21,19
"100320722430000330",220,"3",198,10,10,72,67,10,13,16
"100320207290220102",220,"2",198,5,4,71,64,24,18,12
"100320911130001401",220,"10",198,10,12,67,63,18,14,14
"100320420590007906",220,"1",198,6,5,78,67,15,11,16
"100320420590014302",220,"0",198,9,15,68,68,11,18,9
"100320730550103102",37,"0",33,4,1,7,14,3,2,2
"110111041312517909",220,"55",198,8,16,69,60,12,13,20
"100320722340300727",220,"3",198,6,10,60,78,11,15,18
"100320722340000614",220,"2",198,8,17,72,66,15,13,7
"100320207290120310",220,"5",198,7,8,63,71,18,16,15
"100320735380000108",220,"5",198,9,7,72,67,15,15,13
"110111036112516606",220,"53",198,11,12,57,70,23,13,12
"100320308210022915",178,"0",160,8,6,52,61,8,14,11
"100320722341104808",220,"2",198,12,19,65,62,16,9,15
"100320201120244107",86,"0",77,4,4,32,23,6,4,4
"100320722351100114",220,"10",198,5,10,72,64,19,14,14
"100320722340100208",220,"8",198,10,7,74,75,12,9,11
"100320723660402603",105,"4",94,2,8,35,28,5,4,12
"100320420590012405",220,"4",198,10,10,67,69,11,12,19
"100320309090700214",220,"3",198,13,4,76,60,11,15,19
"100320207290060737",44,"3",40,3,3,13,9,6,2,4
"100320742242585002",164,"0",148,9,9,40,54,11,16,9
"100320205460226102",220,"7",198,9,7,67,70,10,12,23
"100320724422104906",220,"1",198,8,8,70,66,13,15,18
"100320208200170401",220,"4",198,9,8,76,69,13,10,13
"100320207290240519",220,"2",198,8,9,64,80,11,10,16
"100320339660000104",220,"0",198,11,9,65,68,20,12,13
"100320201510302202",220,"13",198,9,8,76,67,11,12,15
"100320724542102601",220,"2",198,10,14,64,58,21,17,14
"100320208203005214",220,"1",198,10,11,62,81,12,9,13
"100320927732502803",220,"3",198,14,9,75,58,11,11,20
"100320208202502834",220,"2",198,7,12,68,72,15,12,12
"100320308210017112",220,"5",198,11,9,70,64,9,19,16
"100320722340401403",220,"5",198,10,7,76,63,13,14,15
"100320722340101210",220,"6",198,9,8,67,70,18,14,12
"100320722960401206",220,"6",198,11,3,67,68,16,17,16
"100320308210021801",220,"0",198,18,8,72,61,8,14,17
"110673037732509804",220,"58",198,10,11,64,63,15,15,20
"100320722341002823",220,"3",198,10,9,75,62,14,17,11
"100320420592594502",220,"0",198,11,10,63,71,9,23,11
"100320208202504401",220,"0",198,10,10,81,59,14,12,12
"100320204950267206",220,"2",198,8,9,69,66,13,18,15
"100320722343203421",220,"9",198,8,13,67,65,11,18,16
"100320310520121205",220,"2",198,11,11,66,74,13,10,13
"100320514940048409",220,"4",198,9,12,66,64,20,15,12
"100320420593100606",30,"0",27,3,0,9,8,1,4,2
"100320420592503606",220,"2",198,8,10,79,63,13,13,12
"100320626800008605",220,"5",198,14,6,78,66,17,10,7
"100320514940003104",220,"5",198,11,6,77,67,18,10,9
"110672937722509731",146,"133",131,6,8,45,46,7,12,7
"100320420590013909",220,"0",198,6,13,82,60,12,13,12
"100320127940012324",220,"5",198,10,12,58,73,22,17,6
"100320227672560609",220,"0",198,9,9,67,70,12,14,17
"100320539450000101",220,"1",198,6,10,63,70,10,19,20
"100320309342503335",230,"11",207,9,8,69,71,14,15,21
"100320420590011508",132,"5",119,5,7,38,35,14,11,9
"100320517120029401",220,"3",198,12,14,80,45,20,11,16
"100320420670014901",220,"2",198,8,14,66,65,15,18,12
"100320207290110221",220,"6",198,13,6,66,64,11,13,25
"100320420590014709",220,"3",198,6,5,75,70,15,14,13
"100320308210016125",234,"4",211,15,9,70,75,11,16,15
"100320927732503603",220,"7",198,18,3,60,72,14,16,15
"100320724422100610",220,"8",198,10,16,61,65,16,18,12
"100320420590008810",220,"3",198,12,10,67,55,17,21,16
"100320722340200808",220,"7",198,11,6,72,64,13,22,10
"100320722340000607",220,"4",198,13,11,56,65,22,22,9
"100320202082575102",220,"4",198,6,6,73,67,15,11,20
"100320127940022203",220,"6",198,8,19,62,69,14,14,12
"100320626800007902",220,"6",198,10,3,65,76,18,14,12
"100320308210017407",220,"6",198,10,11,69,71,10,18,9
"100320825960000308",220,"4",198,9,12,64,70,18,15,10
"100320724592103117",220,"11",198,5,13,67,81,13,6,13
"100320626800006806",220,"4",198,13,12,60,59,18,13,23
"100320202850251202",172,"8",155,3,8,52,55,5,19,13
"100320308210014701",220,"4",198,4,16,78,65,13,9,13
"100320722340701806",220,"5",198,5,11,75,73,12,9,13
"100320207290270112",220,"2",198,16,13,62,60,10,16,21
"100320722652567605",220,"0",198,14,7,57,74,21,13,12
"100320420592503501",220,"5",198,13,4,63,76,9,21,12
"100320200990243001",220,"1",198,9,7,62,71,18,19,12
"100320825400001312",220,"6",198,6,14,71,69,15,12,11
"100320420590012301",220,"5",198,17,13,62,63,16,12,15
"100320203230297517",220,"3",198,13,7,68,71,15,11,13
"100320309070700118",220,"4",198,12,16,79,57,9,13,12
"100320722341002818",220,"3",198,9,10,82,61,13,12,11
"100320626802571402",220,"0",198,7,9,71,69,18,14,10
"100320631770000411",122,"4",110,5,4,28,43,11,11,8
"100320723920404703",204,"4",184,13,9,45,78,13,13,13
"100320722340401513",220,"5",198,6,9,62,70,17,11,23
"100320328040121102",220,"5",198,10,8,58,85,18,9,10
"100320208200120609",220,"1",198,6,7,65,75,17,15,13
"100320112720000101",220,"6",198,9,10,75,61,17,9,17
"100320208200130314",220,"3",198,6,12,69,66,11,11,23
"100320514943111602",220,"3",198,7,8,71,69,18,15,10
"100320208203004509",220,"0",198,9,9,77,71,11,12,9
"110111041422514702",220,"26",198,6,12,79,57,19,8,17
"100320735380000404",220,"1",198,10,10,64,61,17,16,20
"100320207290200506",220,"1",198,7,11,62,71,15,20,12
"110111036112517410",220,"26",198,7,11,65,68,16,14,17
"100320827860000401",220,"0",198,5,7,66,75,14,15,16
"100320722340701811",220,"6",198,14,7,74,68,12,12,11
"100320722340702305",220,"3",198,7,15,64,63,17,14,18
"100320308210020614",220,"3",198,8,14,66,81,9,8,12
"100320724782001019",220,"8",198,8,9,55,72,16,19,19
"100320735380000146",130,"11",117,2,8,41,41,4,11,10
"100320112930000103",220,"3",198,7,10,72,73,13,14,9
"110111141452515001",220,"20",198,11,13,72,59,11,13,19
"100320722340501315",220,"3",198,13,6,68,72,15,14,10
"100320309460902505",220,"4",198,14,9,63,71,17,12,12
"100320731942003201",220,"3",198,15,8,60,63,15,17,20
"100320724361500705",220,"3",198,4,9,71,68,17,16,13
"100320722340500410",220,"11",198,9,10,67,68,15,17,12
"100320722341106703",220,"0",198,9,8,72,70,10,14,15
"100320309342504515",220,"2",198,9,7,64,73,14,14,17
"100320722340702734",36,"4",32,1,0,10,11,6,2,2
"100320207290160606",220,"1",198,5,11,68,65,20,11,18
"100320208200190520",220,"1",198,15,9,63,79,11,12,9
"100320206982533904",131,"0",118,4,5,44,49,7,4,5
"100320308210015206",220,"3",198,10,13,68,75,15,7,10
"100320724782001202",220,"1",198,7,7,72,70,16,16,10
"100320421590000205",220,"3",198,7,8,69,69,12,18,15
"100320208200010202",220,"5",198,10,9,62,69,15,12,21
"100320308210018116",220,"8",198,14,8,64,66,12,17,17
"100320723372200003",220,"3",198,10,8,66,70,20,12,12
"100320308960600501",220,"4",198,5,7,70,71,16,18,11
"100320626800009909",220,"3",198,6,11,62,66,19,19,15
"100320514940002401",220,"5",198,12,12,72,66,14,12,10
"100320201360239801",220,"4",198,10,8,65,69,14,16,16
"100320208200190620",220,"2",198,5,7,63,74,20,8,21
"100320205290225304",220,"5",198,14,12,73,64,17,12,6
"100320514943110802",220,"2",198,7,14,81,61,14,10,11
"100320735680000101",220,"0",198,10,12,67,65,19,3,22
"100320309420902122",220,"2",198,12,9,69,61,20,15,12
"100320722342566909",220,"2",198,15,11,59,67,16,15,15
"100320207290270303",220,"2",198,8,11,65,66,12,16,20
