"ID_MESA","HAB","INHAB","VV"
"100320205040268003",66,"0",59
"100320203230297624",220,"2",198
"100320308210024616",64,"1",58
"110111036112516008",220,"22",198
"100320825260001107",220,"7",198
"100320309863008206",210,"1",189
"100320722340900604",220,"3",198
"100320207290101018",220,"3",198
"100320207290060820",220,"5",198
"100320518210042003",220,"9",198
"100320516600023401",220,"2",198
"100320730611103405",220,"1",198
"100320723101800701",203,"7",183
"100320723840403902",220,"7",198
"100320309700905004",220,"1",198
"100320722342543605",220,"0",198
"100320825260002615",220,"6",198
"110111041362506207",220,"37",198
"100320205470280901",220,"7",198
"100320626803105511",220,"9",198
"100320723370201511",220,"1",198
"100320208200080414",220,"5",198
"100320619950000704",220,"1",198
"100320232350801401",189,"5",170
"100320207290101036",220,"4",198
"100320825402557407",220,"0",198
"100320722341000302",220,"6",198
"100320722340801731",220,"7",198
"100320530860052601",192,"4",173
"100320722340801101",220,"9",198
"100320722341000205",220,"5",198
"100320722551104114",193,"2",174
"100320421260000201",61,"1",55
"100320207290210906",220,"4",198
"100320202400245201",220,"7",198
"100320208202559903",220,"0",198
"100320203230297638",220,"4",198
"100320825590000308",220,"11",198
"100320308210017208",220,"5",198
"100320723251300204",220,"6",198
"100320308210017923",220,"2",198
"100320309590905403",220,"9",198
"100320722341107108",220,"0",198
"100320308210019305",220,"2",198
"100320309330801102",220,"3",198
"100320310762503901",220,"5",198
"100320308210012512",220,"3",198
"100320514940004012",220,"3",198
"100320127940011106",220,"3",198
"100320207290100709",220,"5",198
"100320722430000318",220,"4",198
"100320207290230510",176,"2",158
"100320516740025201",134,"3",121
"100320127940040114",220,"5",198
"100320515300009005",220,"1",198
"100320514942563801",220,"0",198
"100320207290060601",220,"4",198
"100320309590905508",220,"1",198
"110671536162507013",220,"54",198
"100320825263200505",220,"3",198
"100320208200050426",220,"3",198
"100320206042579905",194,"1",175
"100320725250700802",220,"4",198
"100320724282302901",220,"4",198
"100320203360291702",52,"0",47
"100320514943111404",189,"3",170
"100320619950000701",220,"3",198
"100320420843102712",220,"3",198
"100320626800007112",220,"5",198
"100320308210018503",220,"4",198
"100320208200140329",220,"4",198
"100320722343202811",57,"5",51
"100320308212592203",220,"0",198
"100320722340800004",220,"8",198
"100320308210015702",220,"4",198
"100320724512102315",220,"8",198
"100320722341002410",220,"3",198
"100320204110269901",220,"7",198
"100320528870051101",220,"1",198
"100320330190123804",220,"1",198
"100320308210024610",220,"0",198
"100320207290040206",220,"3",198
"100320722341105108",220,"6",198
"100320309230800116",220,"5",198
"100320208200210137",220,"3",198
"111545437972512201",220,"12",198
"100320722340300110",220,"5",198
"100320723341301407",220,"7",198
"100320420592502903",220,"1",198
"100320731942003202",68,"1",61
"100320308210022522",220,"6",198
"100320308210017822",220,"7",198
"100320207292577503",220,"4",198
"100320514943110605",220,"4",198
"100320308210012529",220,"10",198
"100320208200140327",220,"4",198
"100320827840000303",220,"10",198
"100320138470000101",49,"1",44
"100320203230297632",220,"2",198
"100320207290230203",220,"7",198
"100320127940041025",220,"2",198
"100320309680905206",220,"7",198
"100320722340801506",220,"7",198
"100320207850000104",220,"2",198
"100320723911400710",220,"3",198
"100320208200040230",220,"0",198
"110118540732530307",220,"0",198
"100320207290120109",220,"3",198
"100320207290190235",220,"5",198
"100320201530292901",220,"2",198
"100320310020103501",220,"1",198
"100320728561104037",46,"0",41
"100320208200040343",220,"6",198
"110443937832510806",220,"7",198
"100320308210018715",220,"3",198
"100320208200260127",220,"4",198
"100320626800011207",220,"4",198
"100320722340802610",220,"1",198
"100320826160000103",220,"7",198
"100320722340701121",220,"4",198
"100320309380901716",54,"3",49
"100320725101600104",220,"8",198
"100320309342503914",220,"6",198
"100320517680035702",220,"6",198
"100320309342503325",220,"6",198
"100320308210017432",220,"4",198
"100320722340900911",220,"8",198
"100320722341108907",163,"4",147
"100320722340801504",220,"4",198
"100320540652539602",48,"0",43
"100320112750000104",220,"5",198
"100320309490902711",220,"6",198
"110341836192507911",22,"0",20
"100320619640001504",220,"11",198
"100320310990160115",220,"2",198
"100320204300262102",220,"5",198
"100320631640000302",101,"3",91
"100320127940040326",220,"7",198
"100320420590013008",220,"0",198
"100320722343202808",220,"5",198
"100320825260001105",220,"5",198
"100320203230297722",233,"2",210
"100320310570123509",220,"1",198
"100320309740105309",220,"5",198
"100320204140260701",220,"3",198
"100320310240120115",216,"3",194
"100320735383205812",220,"1",198
"100320722341001221",220,"1",198
"100320309920102808",220,"4",198
"100320827840000506",220,"5",198
"100320207290170906",135,"5",122
"100320204730265501",237,"2",213
"100320207290250206",220,"6",198
"100320722501102519",211,"13",190
"100320723760403202",78,"5",70
"110112137622508708",220,"31",198
"100320310502503018",220,"11",198
"100320724512102333",220,"6",198
"100320723980401511",220,"5",198
"100320825592586011",167,"23",150
"100320722570103610",220,"5",198
"100320516713114105",220,"0",198
"100320723311301002",220,"1",198
"100320208200210304",220,"4",198
"100320722340500114",220,"8",198
"100320207290140314",220,"3",198
"100320309190701201",220,"5",198
"100320722340600513",220,"13",198
"100320204330270511",220,"1",198
"100320114300000109",220,"8",198
"100320722980401406",220,"9",198
"100320310502503001",220,"4",198
"100320828850000101",32,"0",29
"100320309100700301",220,"4",198
"100320208200160202",220,"1",198
"100320309550903425",220,"1",198
"100320113440000102",220,"7",198
"100320735620000101",220,"2",198
"100320722340701307",220,"5",198
"100320207290250224",220,"7",198
"100320308210020710",220,"1",198
"100320310170110602",144,"1",130
"100320207290280503",220,"6",198
"100320208200190642",220,"1",198
"100320208202502826",220,"0",198
"100320127940010603",220,"6",198
"100320207290240402",220,"5",198
"100320722341004026",220,"4",198
"100320202820250710",53,"2",48
"100320722650500126",220,"7",198
"100320722340702114",220,"5",198
"100320825400001103",220,"10",198
"100320308212547804",220,"0",198
"100320517783113006",220,"4",198
"110111036112519102",220,"7",198
"100320309072570302",220,"0",198
"100320308210015115",220,"5",198
"100320825260000904",220,"6",198
"100320208200040313",220,"2",198
"100320308210016516",220,"11",198
"100320201110236703",111,"2",100
"100320722340401518",220,"6",198
"100320620260001201",220,"12",198
"100320731922607205",220,"0",198
"100320205880285101",220,"0",198
"100320309710105605",220,"0",198
"110341836192507903",220,"54",198
"100320330160111302",220,"2",198
"100320308210021314",220,"7",198
"100320626800011114",220,"3",198
"100320825810000306",220,"0",198
"100320722340802326",220,"11",198
"100320127940021612",220,"3",198
"100320518410046706",220,"7",198
"100320208200030118",220,"4",198
"100320309342503615",220,"7",198
"100320308210017321",220,"7",198
"100320208200230226",220,"3",198
"100320206160268603",220,"6",198
"100320208200040216",220,"3",198
"100320421590000202",220,"2",198
"100320722551104402",220,"0",198
"100320723370200101",220,"2",198
"100320626802571304",220,"0",198
"100320722341107107",220,"0",198
"110671536162507018",220,"67",198
"100320208200130519",220,"4",198
"100320540722540301",98,"0",88
"100320722340002207",220,"7",198
"100320203230297007",220,"6",198
"100320310580123604",220,"0",198
"100320309342504901",220,"7",198
"100320204720265401",220,"0",198
"100320722342566506",220,"0",198
"100320619670000319",116,"5",104
"110111036112515704",220,"60",198
"100320208200260501",220,"3",198
"100320420590008407",220,"5",198
"100320722340101413",220,"7",198
"100320114580000101",220,"10",198
"100320626802571207",220,"0",198
"100320308210011413",220,"5",198
"100320311080160903",226,"1",203
"100320308210011422",220,"7",198
"100320308210017302",220,"5",198
"100320723680401603",220,"4",198
"100320338660000102",142,"0",128
"100320336680000108",220,"10",198
"100320724612103302",220,"2",198
"100320724512102322",220,"5",198
"100320308210010202",220,"0",198
"110111243762608801",220,"0",198
"100320113053000702",220,"8",198
"110111136122506511",220,"37",198
"100320309980103110",220,"2",198
"100320208200190825",220,"6",198
"100320309590905609",220,"0",198
"100320515660013403",220,"10",198
"100320619770000312",220,"2",198
"100320204270261805",220,"2",198
"100320722340202120",220,"5",198
"100320722342565308",220,"9",198
"100320208203004911",220,"2",198
"100320514943111804",220,"0",198
"100320515300009006",220,"7",198
"100320723910401202",220,"7",198
"100320310700131302",220,"4",198
"100320308210014411",220,"6",198
"100320725210700404",220,"6",198
"100320310762503524",220,"11",198
"100320724422100601",220,"3",198
"100320635150000201",137,"2",123
"100320309950103005",220,"1",198
"100320308210018108",220,"4",198
"100320207290080110",220,"5",198
"100320233100000101",220,"2",198
"100320911600004802",220,"2",198
"100320722552541301",220,"0",198
"100320205710283310",89,"0",80
"100320722340200802",220,"10",198
"100320626803105806",220,"5",198
"100320202770250810",220,"4",198
"100320724512102320",220,"4",198
"100320722340600609",220,"6",198
"100320722343202607",55,"2",50
"100320722340401114",220,"8",198
"100320308530301703",220,"6",198
"100320722340202601",220,"6",198
"100320309420902106",220,"7",198
"100320722340800510",220,"5",198
"100320308210020322",220,"2",198
"100320722340701818",220,"6",198
"100320208200220506",220,"5",198
"100320735520000103",220,"4",198
"100320722341000204",220,"7",198
"100320309930102908",220,"1",198
"100320308210022727",220,"2",198
"100320420593101510",220,"4",198
"100320114310000102",220,"6",198
"100320308210021512",220,"1",198
"100320619600001105",220,"5",198
"100320127940051212",220,"7",198
"100320201060240101",220,"1",198
"100320722341108217",220,"1",198
"100320420590014506",220,"0",198
"100320935260000101",103,"5",93
"100320516550022905",131,"8",118
"100320310540123217",220,"0",198
"100320206540231403",220,"6",198
"100320207292559808",149,"0",134
"100320309310800905",220,"3",198
"100320208202502824",220,"2",198
"100320208200130404",220,"5",198
"100320722342541701",220,"1",198
"100320310470122701",220,"4",198
"100320723111803013",220,"9",198
"100320825400002101",220,"0",198
"100320724422105123",50,"6",45
"100320723171803005",220,"0",198
"100320207290110223",220,"3",198
"100320514943110312",220,"4",198
"100320134220000101",220,"6",198
"100320207290180102",220,"3",198
"100320207290260109",220,"4",198
"100320309550903407",220,"6",198
"100320514940057102",220,"4",198
"100320208200100406",220,"3",198
"110341836192520415",220,"29",198
"100320308210011904",220,"6",198
"100320308210015105",220,"4",198
"100320722342541810",186,"4",167
"100320308220200213",220,"7",198
"100320722340401112",220,"1",198
"100320208200200215",220,"3",198
"100320618620000102",64,"5",58
"100320207290270123",220,"3",198
"100320420843102812",220,"3",198
"100320308210011416",220,"2",198
"100320722343203703",220,"1",198
"100320309760101120",220,"3",198
"100320722340700419",220,"0",198
"100320309510902914",220,"4",198
"100320722340701211",220,"3",198
"110111036112517502",220,"79",198
"100320619160001201",220,"16",198
"100320208200210135",220,"4",198
"100320308210017920",220,"10",198
"100320826120000303",220,"4",198
"100320927730000503",186,"7",167
"100320334750000101",70,"1",63
"100320619770000815",220,"5",198
"100320207290290312",133,"4",120
"100320309730100916",220,"1",198
"100320722340601508",220,"3",198
"100320206880291505",220,"3",198
"100320208200240223",220,"2",198
"100320722340500302",220,"7",198
"100320723960404601",220,"6",198
"100320626800006717",220,"9",198
"100320515300009305",220,"3",198
"100320127940040324",220,"5",198
"100320208200050407",220,"2",198
"110341836192612304",220,"42",198
"100320722340702321",220,"4",198
"100320735380000603",220,"2",198
"110341836192507807",220,"36",198
"100320308210021603",220,"0",198
"110111041302506011",220,"17",198
"100320205070268203",109,"0",98
"100320532860000102",26,"1",23
"100320207290301506",220,"2",198
"100320203860278502",60,"0",54
"100320202580248703",220,"4",198
"100320207290060411",220,"0",198
"100320309360901533",220,"8",198
"100320631630000201",137,"8",123
"110111036112519104",220,"13",198
"100320113053000706",220,"1",198
"100320518413113306",220,"1",198
"100320735380000311",220,"2",198
"100320420603102614",220,"9",198
"100320208200210203",220,"0",198
"100320204660265201",220,"4",198
"100320619310000901",220,"3",198
"100320619160001304",220,"11",198
"100320420590008411",220,"1",198
"100320927730001103",220,"4",198
"100320308212531301",220,"2",198
"100320722340001008",220,"5",198
"100320207290050404",220,"6",198
"100320619163106906",220,"14",198
"100320728561104012",220,"1",198
"100320207290240401",220,"3",198
"100320722341002310",220,"3",198
"100320722340300908",220,"2",198
"100320722340701101",220,"9",198
"100320208200180416",201,"6",181
"100320310110110103",220,"9",198
"100320333960906404",74,"1",67
"100320722340500604",220,"1",198
"100320127940022702",220,"5",198
"100320204612534503",220,"2",198
"100320308500301204",220,"7",198
"100320309760101130",156,"2",140
"100320203230297635",220,"4",198
"100320633350000102",220,"6",198
"100320112790000101",220,"1",198
"100320204970267401",81,"0",73
"100320308212590102",116,"0",104
"100320619110002103",74,"2",67
"100320309710104728",220,"4",198
"100320308210017918",220,"4",198
"100320308210013307",220,"4",198
"100320724422105119",220,"2",198
"110443837822510724",220,"3",198
"100320342402591201",220,"0",198
"100320825403201803",220,"1",198
"100320208202559902",220,"0",198
"100320518060040301",220,"1",198
"100320722340700204",220,"4",198
"100320309730100611",220,"6",198
"100320206980254606",220,"3",198
"100320420592502906",220,"4",198
"100320722340602030",220,"8",198
"100320722340600326",220,"8",198
"100320309660904704",220,"1",198
"100320206982533903",220,"0",198
"100320114020000104",220,"8",198
"100320127940022808",220,"2",198
"100320724420100206",220,"9",198
"100320722340802331",220,"1",198
"100320515303114807",220,"3",198
"100320526650022101",54,"3",49
"100320203230297610",220,"1",198
"100320241812561307",220,"0",198
"100320722340700722",220,"0",198
"100320309550903423",220,"5",198
"100320723211801905",220,"3",198
"100320127943001806",220,"3",198
"100320207290200123",220,"1",198
"100320724901200014",106,"14",95
"100320308210017701",220,"5",198
"100320724422100604",220,"3",198
"100320309342503419",220,"4",198
"100320517280031301",21,"0",19
"100320308210019001",220,"5",198
"100320309800101515",220,"1",198
"100320420590010716",220,"11",198
"100320514940003604",220,"2",198
"100320202970249403",220,"4",198
"100320127943001107",220,"5",198
"100320724420100910",220,"3",198
"100320207292534225",220,"2",198
"100320826160000109",220,"10",198
"100320516710024702",220,"9",198
"110443837822510711",220,"5",198
"100320722340301119",220,"5",198
"100320127940051001",220,"2",198
"100320207290160514",220,"2",198
"100320722340900621",220,"7",198
"100320420592502717",39,"1",35
"100320208200260147",220,"2",198
"100320626803106003",220,"3",198
"100320539440000101",140,"0",126
"100320722341105004",220,"9",198
"100320619160001411",220,"11",198
"100320626803105908",220,"12",198
"100320722343203430",220,"7",198
"100320728580102801",220,"8",198
"100320207290100208",220,"7",198
"100320341982564504",220,"0",198
"100320529200049401",51,"1",46
"100320127940011517",220,"2",198
"100320722340800206",220,"4",198
"100320722342547004",220,"2",198
"100320308210019112",220,"1",198
"100320202640247703",220,"0",198
"100320722600101110",220,"4",198
"100320723171801426",220,"4",198
"100320420710000201",220,"5",198
"100320207290030409",230,"2",207
"100320723200801822",220,"12",198
"100320208170000110",220,"1",198
"100320515390010701",220,"5",198
"100320308930600201",220,"11",198
"100320626800008206",148,"4",133
"100320207290160202",220,"6",198
"100320722340300809",220,"5",198
"100320722342565619",220,"0",198
"100320722983204803",220,"4",198
"100320202380237501",220,"4",198
"100320206200269003",220,"7",198
"100320309342503328",220,"5",198
"100320927732503507",220,"4",198
"100320515303114402",220,"1",198
"100320207290160406",220,"2",198
"100320208200190331",220,"3",198
"100320309592569903",220,"0",198
"100320208200140102",220,"3",198
"100320207290250409",220,"3",198
"100320722340801511",220,"10",198
"100320722340301303",220,"5",198
"100320204100260404",220,"1",198
"100320208202502713",220,"1",198
"100320207290190602",220,"5",198
"100320514942504401",220,"3",198
"100320722430000201",220,"0",198
"100320722591101004",220,"4",198
"100320722351100016",220,"6",198
"100320722341000704",220,"1",198
"100320309260800509",220,"6",198
"100320308210017607",220,"6",198
"100320722340500522",162,"5",146
"100320722341004032",169,"4",152
"100320309420902108",220,"4",198
"100320208200190638",220,"1",198
"100320127940011503",220,"3",198
"100320825262502709",220,"2",198
"100320538930000101",220,"3",198
"100320208202502714",220,"0",198
"110341841552508305",220,"78",198
"100320336940000102",169,"0",152
"100320722340000915",220,"12",198
"100320208200220206",220,"3",198
"100320626800007615",220,"2",198
"100320207290090302",220,"4",198
"100320207290160216",220,"4",198
"100320207290110310",220,"3",198
"100320825400000107",220,"0",198
"100320515110006802",189,"2",170
"100320724782001305",220,"1",198
"100320208200160306",220,"1",198
"100320208200210102",220,"3",198
"100320208200190324",220,"2",198
"100320722340201502",220,"5",198
"100320722340900605",220,"7",198
"100320722340600107",220,"5",198
"100320724680000102",57,"3",51
"100320207290030311",220,"4",198
"100320722343202910",120,"2",108
"100320208200190219",220,"1",198
"100320207290140532",220,"3",198
"100320310803007801",220,"7",198
"100320825260003201",220,"2",198
"100320722700500703",50,"2",45
"100320113710000107",220,"1",198
"100320722340900815",220,"4",198
"100320927732503610",220,"8",198
"100320310110110101",220,"9",198
"100320309680905117",220,"6",198
"100320206260254511",220,"4",198
"100320722340700527",133,"9",120
"100320722340700622",220,"6",198
"100320207290280511",220,"3",198
"100320207292505113",205,"10",184
"100320517780036701",220,"3",198
"100320728670405901",81,"0",73
"100320722340101605",220,"5",198
"100320208200040246",220,"3",198
"100320134370000101",220,"1",198
"100320208203004401",220,"1",198
"100320722340400412",220,"11",198
"100320207290120122",220,"12",198
"100320308640301903",220,"9",198
"100320723171801403",220,"4",198
"100320208203005517",220,"1",198
"100320730571701002",220,"8",198
"100320723171801410",220,"7",198
"100320722340100712",220,"6",198
"100320202320232702",220,"8",198
"100320208200230509",220,"1",198
"100320825592586004",81,"0",73
"100320620520001901",119,"7",107
"100320208200200108",220,"1",198
"100320208202503717",220,"4",198
"100320207290170808",220,"6",198
"100320514942504207",220,"10",198
"100320420590014801",220,"3",198
"100320722652500402",220,"0",198
"100320722340702302",220,"5",198
"100320722341000208",220,"3",198
"100320722571102204",220,"3",198
"100320735382546207",220,"1",198
"100320308210013111",220,"2",198
"100320308210023713",220,"2",198
"100320200960239702",220,"4",198
"100320722340201015",216,"9",194
"100320722340900727",220,"4",198
"100320514940004211",220,"4",198
"100320208200190101",220,"3",198
"110671536162507020",220,"68",198
"100320626800008923",220,"3",198
"100320722730500902",186,"0",167
"100320728561104024",220,"5",198
"100320308970600606",80,"1",72
"100320722650500110",220,"7",198
"100320626800011106",220,"2",198
"100320311040160613",220,"2",198
"100320722341104904",220,"5",198
"110672937722509701",220,"26",198
"100320626800007302",220,"9",198
"100320309342503416",220,"9",198
"100320208200100302",220,"2",198
"100320310780140501",220,"11",198
"100320206140068401",220,"1",198
"100320202660251401",220,"3",198
"100320308210021015",220,"0",198
"100320207290101011",220,"2",198
"100320207290140533",220,"0",198
"100320825590000204",220,"5",198
"100320309560903506",220,"2",198
"100320234550000101",220,"9",198
"100320722341105307",112,"2",101
"100320626800010009",220,"9",198
"100320420590011601",220,"2",198
"100320516820026201",184,"10",166
"100320309700905028",41,"4",37
"100320339540000104",115,"0",104
"100320722340200603",220,"4",198
"100320308210022213",220,"0",198
"100320208200220207",220,"1",198
"100320207292533703",220,"0",198
"100320640202534701",78,"2",70
"100320825400001307",220,"8",198
"100320722430000301",220,"0",198
"100320626800008103",220,"7",198
"100320331200701702",106,"1",95
"100320208200240224",220,"3",198
"100320129350000102",87,"1",78
"100320825630000106",220,"9",198
"110443937832510816",220,"3",198
"100320231140000107",220,"2",198
"100320732780010201",220,"3",198
"100320309680905305",220,"0",198
"100320827860000303",220,"5",198
"100320724422100808",220,"2",198
"100320310210111202",220,"2",198
"100320515600012801",220,"1",198
"100320722342565405",220,"0",198
"100320825400001205",220,"5",198
"100320420590007904",220,"2",198
"100320207290010408",220,"3",198
"100320208200040402",220,"3",198
"100320722340802330",220,"5",198
"100320207290120143",220,"3",198
"100320227670291271",94,"2",85
"100320329440104203",220,"0",198
"100320722390000119",45,"1",40
"100320927732503103",220,"2",198
"100320620450001301",220,"4",198
"100320113420000101",220,"5",198
"100320619492571606",220,"7",198
"100320515350009804",220,"5",198
"100320735600000101",66,"2",59
"100320722340600212",220,"1",198
"100320309740104913",220,"8",198
"100320208200230510",220,"4",198
"100320205850284734",65,"4",58
"100320311000160303",220,"9",198
"100320825263201404",220,"4",198
"100320207290130406",220,"7",198
"100320420590009503",220,"2",198
"100320208200120806",220,"1",198
"100320722341106906",220,"1",198
"100320208200210305",220,"2",198
"100320722340900950",220,"7",198
"100320722340501606",220,"3",198
"100320208200200305",220,"5",198
"100320722341000713",220,"4",198
"100320722342544003",225,"0",202
"100320723980401507",220,"4",198
"100320207290090317",233,"5",210
"100320309730100602",220,"11",198
"100320127940020401",220,"11",198
"100320626800010002",220,"6",198
"100320207290070129",220,"3",198
"100320516180018906",220,"9",198
"100320309330801111",220,"6",198
"100320722340700909",220,"9",198
"100320722600101103",220,"3",198
"100320310510123004",220,"2",198
"100320725181700107",220,"5",198
"100320227670291245",220,"4",198
"100320309990103201",220,"3",198
"100320207292503617",220,"1",198
"100320207290110206",220,"2",198
"100320420590014029",220,"2",198
"100320330050201102",112,"3",101
"100320308210020902",220,"2",198
"100320540812548701",73,"0",66
"100320722342565706",220,"0",198
"100320333490104902",220,"3",198
"100320207940000103",220,"3",198
"100320341092551802",152,"0",137
"110621336142530001",220,"100",198
"100320208200230220",220,"3",198
"100320514943111801",220,"7",198
"100320309342503223",220,"8",198
"100320207290180108",220,"0",198
"100320330200123910",140,"1",126
"100320309930102905",220,"1",198
"100320208200210532",220,"3",198
"100320308210010217",220,"1",198
"100320722340000532",220,"6",198
"110443837812510617",220,"1",198
"100320517550034402",62,"1",56
"100320309890102404",220,"2",198
"100320722340602025",220,"8",198
"100320515690013905",162,"8",146
"100320722340402105",220,"8",198
"100320205850284706",220,"7",198
"100320201672583902",176,"1",158
"100320208202503502",220,"2",198
"100320309590905318",220,"2",198
"100320722341002421",210,"4",189
"100320626800011003",220,"5",198
"100320309520903203",220,"1",198
"100320309710104817",220,"3",198
"100320207290260207",206,"5",185
"100320722341003917",152,"9",137
"100320208200140328",220,"3",198
"100320308212587201",220,"0",198
"100320421920000201",136,"1",122
"100320722470000110",220,"2",198
"100320203240297301",220,"4",198
"100320518410044607",220,"17",198
"100320308210017927",220,"1",198
"100320515650013301",220,"13",198
"110111043702608202",220,"0",198
"100320539420000101",220,"1",198
"100320825400000606",103,"4",93
"100320420590013113",220,"3",198
"100320208200210317",220,"3",198
"100320724422105006",220,"10",198
"100320208200060134",220,"5",198
"100320207290120406",220,"1",198
"100320722862402018",220,"8",198
"100320724622103405",220,"8",198
"100320626802571110",220,"0",198
"110111237602506702",220,"7",198
"100320127940051007",220,"2",198
"100320420590008809",220,"0",198
"100320626800008610",220,"5",198
"100320208200120610",220,"2",198
"100320514940002004",220,"3",198
"100320724753204105",220,"4",198
"100320722340300803",220,"11",198
"100320735380000708",220,"0",198
"100320308210024103",220,"1",198
"100320200930245714",220,"1",198
"100320723910406203",220,"6",198
"100320309342504603",220,"0",198
"100320203840287202",220,"3",198
"100320207290190208",220,"3",198
"100320722340800519",220,"7",198
"100320722340300720",220,"3",198
"100320723270300302",111,"11",100
"100320515300009011",220,"2",198
"100320722340801103",220,"7",198
"100320208202503914",220,"5",198
"100320310000103304",220,"2",198
"100320518413113301",220,"7",198
"100320207292503607",220,"3",198
"100320205080230709",220,"2",198
"100320619490001710",220,"16",198
"100320207290210510",220,"1",198
"100320208200240146",220,"0",198
"100320724420100914",24,"2",22
"100320724422105023",220,"6",198
"100320207290110210",220,"6",198
"100320722342567715",158,"9",142
"100320308210015119",182,"10",164
"100320127940023010",220,"4",198
"100320308210014514",220,"0",198
"110112137622508705",220,"35",198
"100320309800101502",220,"2",198
"100320518410044611",220,"15",198
"100320723370201516",220,"7",198
"100320514940003306",220,"2",198
"100320723041800001",220,"5",198
"100320309590905339",220,"4",198
"100320208200210401",220,"3",198
"100320725071901202",35,"0",32
"100320722340702419",220,"0",198
"100320202950248401",220,"3",198
"100320309392568404",220,"0",198
"100320208200060303",220,"3",198
"100320619530000404",220,"18",198
"100320722340602008",220,"4",198
"100320309740105003",220,"3",198
"100320205720283401",220,"1",198
"100320208200170204",220,"7",198
"100320208202503905",220,"1",198
"100320534990000101",220,"6",198
"100320310502589309",220,"0",198
"100320207290010406",220,"0",198
"100320942752596101",71,"0",64
"100320825550000302",220,"9",198
"100320724450101719",142,"9",128
"110341836192520105",220,"58",198
"100320722340401406",220,"1",198
"100320825262503102",220,"3",198
"100320127940021009",195,"5",176
"100320515980017002",220,"14",198
"100320308210010305",220,"5",198
"100320309342503714",220,"4",198
"100320127940012313",220,"4",198
"100320722340701103",220,"8",198
"100320619530000401",220,"15",198
"100320309710105110",220,"1",198
"100320208200120204",220,"7",198
"100320208200260903",220,"4",198
"100320927732503613",113,"2",102
"100320208203005501",220,"4",198
"100320207290080217",220,"4",198
"100320725181700117",220,"14",198
"100320514942503707",220,"8",198
"100320516180019002",220,"7",198
"100320722340300801",220,"8",198
"100320722341002109",220,"2",198
"100320308210013711",220,"9",198
"100320825650000102",220,"3",198
"100320208202504301",220,"1",198
"100320207292503703",220,"8",198
"100320309510902913",220,"5",198
"100320642072570501",214,"0",193
"100320724672000016",220,"3",198
"100320207290250404",220,"2",198
"100320722340600402",220,"4",198
"100320722340000543",220,"6",198
"100320722341004021",220,"1",198
"100320309050601301",183,"3",165
"100320208202504102",220,"1",198
"100320420593100203",220,"2",198
"100320207290070215",45,"0",40
"100320533280000101",220,"5",198
"100320735380000407",220,"1",198
"100320208200260308",220,"1",198
"100320308210012206",220,"8",198
"100320722340700706",220,"4",198
"100320825260000709",220,"4",198
"100320516710024805",220,"4",198
"110443837822510738",220,"10",198
"100320722341002701",220,"3",198
"100320420592562702",201,"0",181
"100320205730283501",220,"6",198
"100320722341000708",220,"1",198
"100320308210022605",220,"0",198
"100320308210015624",220,"8",198
"100320207290240601",220,"4",198
"100320722341002110",220,"9",198
"100320722340702714",220,"6",198
"100320207290100406",220,"2",198
"100320619490001601",220,"20",198
"100320309620904208",220,"1",198
"100320633370000101",230,"3",207
"110111036112519105",220,"9",198
"100320308212589702",220,"0",198
"100320205482579301",220,"1",198
"100320723910406214",77,"3",69
"100320203230297001",220,"2",198
"100320420592562706",220,"1",198
"100320514942504003",220,"3",198
"100320722430000216",220,"0",198
"100320206880291502",220,"4",198
"100320310880150103",220,"2",198
"100320127940051201",220,"1",198
"100320420990000201",170,"0",153
"100320722340201902",220,"4",198
"100320205382574202",220,"2",198
"100320233790000102",21,"0",19
"100320208200030104",220,"2",198
"100320207290120235",220,"1",198
"100320308760401301",220,"4",198
"100320420590009605",220,"3",198
"100320420592562901",220,"0",198
"110672937722509704",220,"25",198
"110341841512612206",78,"0",70
"100320825640000101",220,"5",198
"100320207290250424",220,"2",198
"100320309800101517",92,"1",83
"100320420593100701",220,"3",198
"100320127942503301",220,"0",198
"100320825263200704",220,"3",198
"100320207290140538",220,"2",198
"100320308210015015",220,"8",198
"111245738002512504",220,"12",198
"100320722340801715",220,"7",198
"100320208200020228",220,"4",198
"100320336680000101",220,"9",198
"100320722341002802",220,"0",198
"100320208200190803",220,"1",198
"100320516710024902",220,"11",198
"100320208200210215",220,"2",198
"100320207290050625",220,"4",198
"100320309400901916",220,"5",198
"100320827842532001",220,"0",198
"100320206120268401",220,"6",198
"100320735940000102",59,"1",53
"110449443892610104",220,"0",198
"100320205612578901",220,"4",198
"100320421442562301",212,"3",191
"100320722610101202",220,"3",198
"100320113050000109",220,"1",198
"100320207290080104",220,"3",198
"100320309660904801",220,"0",198
"100320735380000205",220,"4",198
"100320207290170805",220,"5",198
"100320518412544901",220,"22",198
"100320342632594901",220,"0",198
"110111041352518508",220,"0",198
"110341836192530510",220,"0",198
"100320722340302102",220,"5",198
"100320722531101806",228,"4",205
"100320208200230511",220,"2",198
"100320208200240258",220,"1",198
"100320204590264317",220,"5",198
"100320722343205512",220,"2",198
"100320341942564102",117,"0",105
"100320208200260105",220,"1",198
"110916338062513101",125,"4",112
"100320420593101605",220,"3",198
"100320127940022726",220,"4",198
"100320207292504407",220,"4",198
"100320208200210510",220,"1",198
"100320420750014701",220,"0",198
"100320308210013317",220,"5",198
"100320127940011114",220,"5",198
"100320516420021504",220,"10",198
"100320619300000804",220,"5",198
"100320207290280515",220,"3",198
