"ID_MESA","HAB","INHAB","VV"
"100320420593101801",220,"1",198
"100320722521101706",220,"0",198
"100320722340700319",220,"10",198
"100320138240000101",196,"1",176
"100320203470293301",220,"3",198
"100320722340601510",220,"4",198
"100320207290280104",220,"3",198
"100320208200170501",220,"2",198
"100320308210017427",220,"7",198
"100320208200070201",220,"10",198
"100320420590014604",220,"3",198
"110111041362506211",93,"114",84
"100320308212592923",220,"5",198
"100320420590013206",220,"3",198
"100320724450101717",220,"4",198
"100320201860300801",160,"9",144
"100320309620904213",220,"2",198
"100320514943110901",220,"3",198
"100320308210024406",220,"1",198
"100320227670291237",220,"2",198
"100320127940051702",220,"8",198
"100320618600000109",220,"1",198
"100320200930245612",220,"1",198
"100320722340900615",220,"3",198
"110341836192612313",220,"1",198
"100320735380000402",220,"0",198
"100320238350000101",220,"0",198
"100320722342565724",220,"4",198
"100320514943110504",220,"4",198
"100320310000103307",220,"1",198
"100320722340700301",220,"4",198
"100320740412537202",206,"2",185
"100320517280031301",21,"0",19
"100320208200130605",220,"1",198
"100320309520903110",220,"7",198
"100320309750101002",220,"4",198
"100320723900404502",120,"0",108
"100320311040160606",220,"4",198
"100320310520121210",220,"1",198
"100320203230297716",220,"1",198
"100320308210022202",220,"0",198
"100320207290250201",220,"3",198
"100320203850278408",54,"1",49
"100320200930245608",220,"3",198
"100320515810015001",220,"3",198
"100320208200110130",220,"2",198
"100320911590004901",220,"0",198
"100320723161801301",220,"7",198
"100320722340600322",220,"10",198
"100320308210010417",220,"5",198
"100320309342505018",220,"5",198
"100320722652500401",220,"0",198
"100320127943001001",220,"4",198
"100320308890500704",220,"2",198
"100320310620130202",220,"7",198
"100320207290240605",220,"0",198
"100320310930150602",215,"11",194
"100320632870000101",220,"8",198
"100320207290303406",220,"6",198
"100320309520903112",220,"3",198
"100320515683115405",205,"15",184
"110341836192507903",220,"54",198
"100320722571102206",220,"4",198
"100320203080252306",220,"8",198
"100320207290030304",220,"2",198
"100320722341000308",220,"1",198
"100320728561104108",220,"2",198
"100320310053007605",220,"0",198
"100320825400002306",220,"1",198
"100320208200240103",220,"4",198
"100320308210017219",220,"4",198
"100320730631406401",177,"2",159
"100320724422105026",220,"12",198
"100320420590008410",220,"1",198
"100320626800008202",220,"2",198
"100320723422567804",220,"4",198
"100320514940000503",148,"3",133
"100320207290090111",220,"2",198
"100320722860400108",220,"7",198
"100320516420021501",220,"11",198
"100320626800008911",220,"10",198
"100320309070700206",220,"0",198
"100320308213007309",220,"4",198
"110111043702608203",51,"0",46
"100320208200260413",220,"2",198
"100320725051901001",220,"5",198
"100320308210014009",220,"7",198
"100320207290200312",220,"4",198
"100320310490122803",220,"3",198
"100320743662607002",50,"0",45
"100320626800007013",220,"1",198
"100320516710024609",220,"7",198
"100320722340301113",220,"7",198
"100320619160000903",220,"14",198
"100320309590905317",220,"3",198
"100320722343203425",220,"1",198
"100320206560233502",220,"3",198
"100320420590012305",220,"5",198
"100320722340702603",220,"8",198
"100320722340702528",220,"4",198
"100320207290230211",220,"3",198
"100320127943001103",220,"6",198
"100320722342565501",220,"5",198
"100320722340000926",220,"8",198
"110671636172618018",220,"59",198
"100320309632503312",220,"3",198
"100320722341105022",220,"3",198
"100320722342585701",220,"6",198
"100320136910000101",162,"4",146
"100320309770101216",220,"3",198
"100320722341002030",220,"1",198
"100320724672000017",220,"3",198
"100320207290130408",220,"4",198
"100320722340600316",220,"0",198
"100320526700030901",137,"7",123
"100320537290000201",220,"0",198
"100320724420100901",220,"6",198
"100320206442577201",164,"8",148
"100320207290040126",94,"1",85
"100320420590009201",220,"4",198
"100320308210017421",220,"3",198
"100320207292503008",220,"1",198
"100320309632503311",220,"7",198
"100320722341108401",220,"0",198
"110111036112505705",220,"32",198
"100320722340100630",220,"7",198
"100320127940051108",148,"8",133
"100320533510000101",220,"5",198
"100320207290070303",220,"5",198
"100320208200190301",220,"2",198
"100320310762504302",220,"0",198
"100320619773106202",220,"8",198
"100320722342543101",220,"1",198
"100320937580000102",87,"0",78
"100320229890213001",220,"0",198
"100320722531101806",228,"4",205
"100320515280008501",220,"7",198
"100320722340400403",220,"3",198
"100320722340302211",220,"5",198
"100320626800007117",220,"1",198
"100320722340900819",220,"4",198
"100320516710025109",121,"12",109
"100320207293003903",220,"4",198
"100320308210014604",220,"9",198
"100320208200240311",220,"1",198
"100320722351100111",220,"6",198
"100320733222003601",179,"1",161
"100320207290070308",220,"4",198
"100320207290080216",220,"2",198
"100320420590014613",139,"3",125
"100320207290140302",220,"0",198
"100320207290120237",220,"1",198
"100320722341000401",220,"2",198
"100320308920600102",220,"4",198
"100320827860000404",220,"0",198
"100320723911401108",220,"6",198
"100320208200100203",220,"5",198
"100320309342504911",220,"4",198
"100320113150000102",220,"4",198
"100320309862570201",220,"0",198
"100320514943110314",220,"4",198
"100320227670291224",220,"1",198
"100320127940022902",220,"5",198
"100320308212547804",220,"0",198
"100320420592502702",220,"1",198
"100320308213007303",220,"7",198
"100320310502503004",220,"4",198
"100320517780036904",220,"9",198
"100320127940040010",220,"1",198
"100320420840000401",220,"0",198
"100320722342566205",164,"0",148
"100320308210012608",220,"4",198
"100320619490002408",152,"3",137
"100320514940002415",220,"5",198
"100320722340500410",220,"11",198
"100320619110002101",220,"11",198
"100320309760101102",220,"3",198
"100320517782549303",220,"0",198
"110111041322518009",220,"19",198
"100320723200801802",220,"7",198
"100320722340201208",220,"4",198
"100320311042531203",220,"2",198
"100320208200200610",220,"4",198
"100320208203004104",220,"1",198
"110341836192520217",220,"3",198
"100320514942504805",206,"1",185
"100320620550002201",158,"8",142
"100320207290290508",121,"1",109
"100320338520000104",181,"0",163
"100320310502503104",220,"0",198
"100320722340801722",220,"6",198
"100320724640103801",220,"6",198
"100320722340602101",220,"2",198
"100320722340302213",220,"6",198
"100320308210010215",220,"3",198
"100320825810000207",220,"12",198
"100320309342504415",220,"4",198
"100320722342547011",220,"8",198
"100320308210020411",220,"6",198
"100320308952535901",220,"5",198
"100320515220007903",185,"0",166
"100320825260001914",220,"3",198
"100320308210016418",220,"6",198
"100320203900278902",45,"1",40
"100320112000000103",220,"4",198
"100320207290060421",220,"3",198
"100320526750040501",109,"4",98
"100320541892563401",91,"0",82
"100320420590014006",220,"4",198
"100320517800037304",59,"1",53
"100320207290170704",220,"5",198
"100320735380000103",220,"6",198
"100320722341107401",220,"1",198
"100320723910401206",220,"6",198
"100320207290110237",220,"1",198
"100320536410000101",223,"3",201
"100320309342504613",220,"2",198
"100320207290211004",220,"0",198
"100320725140600808",220,"19",198
"100320308210017017",220,"3",198
"100320729400000406",220,"9",198
"100320825400001110",220,"4",198
"100320207290250421",220,"2",198
"100320722351100011",220,"7",198
"100320207290100718",220,"2",198
"100320722340500009",220,"13",198
"100320207290100406",220,"2",198
"100320114820000101",188,"7",169
"100320722341000220",220,"2",198
"100320619090001903",29,"2",26
"100320825260000513",220,"3",198
"100320723911400713",220,"9",198
"100320127942532907",220,"1",198
"100320619770000408",220,"5",198
"100320309380901712",220,"7",198
"100320728561104032",220,"4",198
"100320619490001502",220,"18",198
"100320127940051617",220,"7",198
"100320722340202812",220,"4",198
"100320722340201209",220,"8",198
"100320723830400501",19,"0",17
"100320517780036907",220,"5",198
"100320724862001811",220,"1",198
"100320308210011209",220,"8",198
"110111041402518704",220,"0",198
"100320308210014513",220,"4",198
"100320724422101015",201,"13",181
"100320309730101010",220,"3",198
"100320420590013305",220,"4",198
"100320827840000604",229,"15",206
"100320722340800411",220,"10",198
"100320722341004004",220,"6",198
"100320310270120503",226,"3",203
"100320208200190821",220,"2",198
"100320208180000101",220,"3",198
"100320722340701902",220,"5",198
"100320518410044309",220,"21",198
"100320515300008803",220,"7",198
"100320207290280112",220,"2",198
"100320207290100206",220,"7",198
"100320311060160701",220,"3",198
"100320733190000101",220,"3",198
"100320309750101017",220,"4",198
"100320826460000101",92,"1",83
"100320308210021307",220,"4",198
"100320620120002101",220,"15",198
"100320208200170502",220,"3",198
"100320227660254301",48,"12",43
"100320725181700013",220,"8",198
"100320308840500111",220,"1",198
"100320207290240601",220,"4",198
"100320308210019411",220,"4",198
"100320330110101411",220,"6",198
"100320722571102301",220,"0",198
"100320203640291607",37,"0",33
"100320722621101310",220,"5",198
"100320626800007514",220,"9",198
"100320208200200254",224,"3",202
"100320722430000212",220,"1",198
"100320208200050501",220,"3",198
"100320207290240508",220,"4",198
"100320208202504105",220,"1",198
"100320203190253701",33,"1",30
"100320310670130701",220,"8",198
"100320626803105203",220,"9",198
"100320516510022802",95,"0",86
"100320826120000208",220,"7",198
"100320208200250207",220,"2",198
"100320626800009902",220,"4",198
"100320420700016201",220,"7",198
"100320207290300205",220,"2",198
"100320531550056001",220,"5",198
"100320207292504601",220,"3",198
"100320203850278405",220,"4",198
"100320722340700019",220,"3",198
"100320208200030222",220,"0",198
"100320208200120422",220,"2",198
"100320309770101213",220,"1",198
"100320310762503526",220,"10",198
"100320308210017201",220,"8",198
"100320308210017712",220,"3",198
"100320516013115003",220,"4",198
"100320725130600707",220,"8",198
"100320207292534209",220,"1",198
"100320911790006602",120,"8",108
"100320422210000201",220,"1",198
"100320207290040501",220,"6",198
"100320208200100319",220,"1",198
"100320134290000101",134,"12",121
"100320722552541301",220,"0",198
"100320207290130309",220,"7",198
"100320208200230219",220,"2",198
"100320114300000103",220,"12",198
"100320207290080101",220,"6",198
"100320201540304101",124,"0",112
"100320310050103808",220,"5",198
"100320517500033901",220,"17",198
"100320308210017412",220,"1",198
"110671636172507332",220,"53",198
"100320208200260134",220,"5",198
"100320825400000312",220,"5",198
"100320619160001012",91,"10",82
"110111036112517307",220,"20",198
"100320825260000102",220,"5",198
"100320309570903608",220,"4",198
"100320517060028803",97,"1",87
"100320208200260108",220,"7",198
"100320207292503107",220,"3",198
"100320203390293501",107,"3",96
"100320310762504215",220,"2",198
"100320201132576103",40,"2",36
"100320825260001909",220,"5",198
"100320232300801302",220,"3",198
"100320208200260410",220,"3",198
"100320724862001818",220,"5",198
"100320206722581302",163,"1",147
"100320927732503511",220,"5",198
"100320127943000606",220,"5",198
"100320308210021916",220,"4",198
"100320723911401406",158,"3",142
"100320207290190314",220,"2",198
"100320722340401903",220,"7",198
"100320724971900202",220,"5",198
"100320207290100901",220,"2",198
"100320825263200308",175,"8",158
"100320825550000101",220,"0",198
"100320339700000101",98,"0",88
"100320127940053501",220,"1",198
"100320725200700301",220,"4",198
"100320722340702504",220,"7",198
"100320422120000202",220,"2",198
"100320420820014802",47,"0",42
"100320308210014705",220,"5",198
"100320722340000803",220,"3",198
"110111041302506018",220,"22",198
"100320620130000203",220,"6",198
"100320133930000101",166,"2",149
"100320205180233802",220,"2",198
"100320420590007901",220,"1",198
"100320309550903416",220,"6",198
"100320208200190323",220,"3",198
"100320127940022716",220,"5",198
"100320207292503616",220,"3",198
"100320200930245606",220,"1",198
"100320722340100104",220,"5",198
"100320514942503708",220,"6",198
"100320517860049602",220,"3",198
"100320629280000903",22,"3",20
"100320136880000101",171,"0",154
"100320722341000205",220,"5",198
"100320516520022601",220,"3",198
"100320724512102314",220,"4",198
"100320724753204111",220,"5",198
"100320726980550901",220,"8",198
"100320309800101513",220,"2",198
"100320205850284702",220,"4",198
"100320722340900103",220,"14",198
"100320208200210312",220,"0",198
"100320725120550503",220,"3",198
"100320127940041008",220,"5",198
"100320308210010916",220,"3",198
"100320825400001108",220,"10",198
"100320207290260102",220,"1",198
"100320208200220416",220,"1",198
"100320515990048702",137,"5",123
"100320127942503112",220,"0",198
"100320308920600103",220,"5",198
"100320207290120202",220,"3",198
"100320515353112802",220,"8",198
"100320234180000101",220,"5",198
"100320722340501711",125,"6",112
"100320342462591801",154,"0",139
"100320723170801516",220,"6",198
"100320309342503403",220,"4",198
"100320208200240404",220,"1",198
"100320127940021003",220,"4",198
"100320722340600406",220,"4",198
"100320515540012202",62,"6",56
"110671636172618014",220,"62",198
"100320722340100712",220,"6",198
"100320310330122301",220,"3",198
"110111041402518806",220,"1",198
"100320308210011206",220,"6",198
"100320619490001517",220,"17",198
"100320722341106406",220,"0",198
"100320310502503108",141,"0",127
"100320619492571610",220,"18",198
"100320204810266116",220,"4",198
"100320722340502713",220,"4",198
"100320723940404901",227,"2",204
"100320207290250428",220,"1",198
"100320112880000102",122,"6",110
"100320827840001005",220,"7",198
"100320308550302201",220,"5",198
"100320825263201305",220,"5",198
"100320208200200245",220,"5",198
"100320722340700809",220,"11",198
"100320308210013505",220,"6",198
"100320311040160601",220,"5",198
"100320626800007503",220,"6",198
"100320208160000101",220,"3",198
"100320515690013903",220,"5",198
"100320207290200410",220,"2",198
"100320205470280906",220,"7",198
"100320724002303701",220,"3",198
"100320722340802403",220,"3",198
"100320420590014704",220,"0",198
"100320514940057304",220,"6",198
"100320308210012806",220,"5",198
"100320725240700710",220,"1",198
"100320206980256513",220,"3",198
"100320207290020402",220,"3",198
"100320208200050517",220,"2",198
"100320724892002106",220,"3",198
"100320208200230201",220,"0",198
"100320722340000524",220,"10",198
"100320722340502321",220,"8",198
"100320201872577702",220,"3",198
"100320308210014001",220,"6",198
"100320420593100201",220,"4",198
"100320722341104712",220,"9",198
"100320825262503001",220,"0",198
"100320722341002601",220,"1",198
"100320208200130519",220,"4",198
"100320722541102430",220,"0",198
"100320626800006902",220,"9",198
"100320208200140113",220,"4",198
"100320420592562906",220,"1",198
"100320517180030104",55,"0",50
"100320420593101016",220,"4",198
"100320515840015301",150,"7",135
"100320436480000101",140,"0",126
"100320722340302510",220,"0",198
"100320204690265201",220,"4",198
"100320911130001502",220,"9",198
"100320203380295001",220,"1",198
"100320309600904007",220,"3",198
"100320722340700901",220,"9",198
"110621336142530105",220,"68",198
"100320207290140519",220,"3",198
"100320310970151001",220,"3",198
"100320309380901802",220,"1",198
"100320309863008201",220,"3",198
"100320310490122806",220,"2",198
"100320722340801617",220,"7",198
"100320722340700729",220,"6",198
"100320533890000103",55,"2",50
"100320725210700403",220,"5",198
"100320724512102311",220,"4",198
"100320207290080213",220,"4",198
"100320308210020604",220,"3",198
"100320308210015601",220,"5",198
"100320722652500306",220,"0",198
"110745938022512703",220,"20",198
"100320420590010212",220,"1",198
"100320204920266802",220,"2",198
"100320515300009203",220,"3",198
"100320619670000302",220,"4",198
"100320830760000101",171,"5",154
"100320208200180228",220,"0",198
"100320208200130407",220,"6",198
"110111036112505906",220,"37",198
"100320514940057306",220,"4",198
"100320722341002805",220,"0",198
"110672737702618602",220,"5",198
"100320208202502816",220,"1",198
"100320207290120230",220,"2",198
"100320208200120104",220,"7",198
"100320308210010923",220,"6",198
"100320728561104015",220,"1",198
"100320619160000917",116,"9",104
"100320515303114601",220,"1",198
"100320514943111614",220,"4",198
"100320626800007104",220,"3",198
"100320207720000103",220,"5",198
"100320420840000507",220,"0",198
"100320207290280105",220,"1",198
"100320722340900605",220,"7",198
"100320722342566515",220,"9",198
"100320208200120619",117,"4",105
"100320206220269101",220,"6",198
"100320825263200604",220,"8",198
"100320514943112607",220,"4",198
"100320516083115206",220,"9",198
"100320336680000112",37,"2",33
"100320935320000103",114,"1",103
"100320310320122204",220,"4",198
"100320731860002901",220,"2",198
"100320309342504214",220,"4",198
"110671636172618010",220,"63",198
"100320205810284302",55,"0",50
"100320208190000104",220,"2",198
"100320632870000102",103,"4",93
"110443837822510726",220,"4",198
"110112237632508808",220,"2",198
"100320208200210306",220,"1",198
"100320619490002406",220,"6",198
"100320310130110304",156,"2",140
"100320722341000705",220,"7",198
"100320227670291240",220,"1",198
"100320207292503714",220,"8",198
"100320530380052502",25,"1",22
"100320723910400904",220,"5",198
"100320208200200247",220,"6",198
"100320208200120314",220,"1",198
"100320208200020211",220,"5",198
"100320724422105506",220,"0",198
"100320420590007903",220,"0",198
"100320722340801215",220,"1",198
"100320722340100901",220,"7",198
"100320127940021205",220,"5",198
"100320205140226503",76,"0",68
"100320207290130317",220,"5",198
"100320208200120616",220,"2",198
"100320309512569701",220,"0",198
"100320722340400607",220,"4",198
"100320208200140337",220,"2",198
"110671636172618015",220,"56",198
"100320626800007908",220,"6",198
"100320329190301601",220,"9",198
"100320619530000318",220,"13",198
"100320518413113605",220,"13",198
"100320208200160301",220,"6",198
"100320722340202206",220,"1",198
"100320203230297629",220,"3",198
"100320308210013603",220,"6",198
"100320626800011207",220,"4",198
"100320207290060414",220,"3",198
"100320208200120229",220,"4",198
"100320722341107804",220,"0",198
"100320825260001510",220,"7",198
"100320309750101037",220,"3",198
"100320208200010217",220,"2",198
"100320722340800613",220,"11",198
"100320825262503301",220,"6",198
"100320825590000211",220,"12",198
"100320208200020401",220,"2",198
"100320208200230102",220,"2",198
"100320724420101102",220,"6",198
"110111036112516015",220,"15",198
"100320205582579402",220,"2",198
"100320518410044406",220,"12",198
"100320517783113101",220,"6",198
"100320207290060212",84,"1",76
"100320722862402014",220,"4",198
"100320207290130116",220,"1",198
"100320619530000405",220,"19",198
"100320735380000503",220,"2",198
"100320207290230604",220,"5",198
"100320942742596001",211,"0",190
"100320722340700015",220,"6",198
"100320514940001702",220,"7",198
"100320309330801105",220,"4",198
"100320420590010214",220,"1",198
"100320722340800105",220,"5",198
"100320208200170103",220,"2",198
"100320722541102432",220,"6",198
"100320127940052908",220,"4",198
"100320723041800012",220,"5",198
"100320308210016530",220,"14",198
"100320207290200301",220,"5",198
"100320208200050405",220,"0",198
"100320722340000608",220,"6",198
"100320422080000201",130,"1",117
"100320911260002502",78,"2",70
"100320725250700802",220,"4",198
"100320722340300001",220,"6",198
"100320330130104303",220,"0",198
"100320309710104918",220,"3",198
"100320422260000201",220,"3",198
"100320207970000101",220,"0",198
"100320309640904612",220,"1",198
"100320309370901602",220,"6",198
"100320208200200207",220,"1",198
"100320722341002814",220,"2",198
"100320114230000102",73,"3",66
"100320619163106906",220,"14",198
"100320735382546206",220,"0",198
"100320113770000101",220,"6",198
"100320514970006304",220,"17",198
"110112237632508807",220,"16",198
"100320207290160504",220,"1",198
"100320208200180203",220,"4",198
"100320204940267107",220,"3",198
"100320825400000105",220,"1",198
"100320722341002107",220,"3",198
"100320208200140107",220,"1",198
"100320201790300601",220,"1",198
"100320515300009214",220,"3",198
"100320308210020225",220,"3",198
"100320208200100107",220,"4",198
"100320420590009806",220,"1",198
"100320741622555401",27,"0",24
"100320825403201504",220,"6",198
"100320207290080502",220,"1",198
"100320206150268501",220,"3",198
"100320734242505104",220,"3",198
"100320536390000101",154,"1",139
"100320207290210107",220,"4",198
"100320619270000502",204,"2",184
"100320722340801702",220,"10",198
"100320515500011804",220,"10",198
"100320114220000101",104,"6",94
"100320514942504806",220,"6",198
"100320825400002108",220,"1",198
"100320114110000101",86,"4",77
"100320309660904723",220,"6",198
"100320722340701905",220,"4",198
"100320208202504114",220,"6",198
"100320310180110703",25,"1",22
"100320626802571219",210,"6",189
"100320422070000201",67,"0",60
"100320203230297010",220,"2",198
"110111036112518905",220,"47",198
"100320227910225602",220,"4",198
"100320207290160301",220,"6",198
"100320531450055601",220,"14",198
"100320208200020220",220,"3",198
"100320207290100501",220,"1",198
"100320207290301511",220,"4",198
"100320309342504716",220,"2",198
"100320722342566514",220,"11",198
"100320206432577002",73,"2",66
"100320722340401203",220,"8",198
"100320309852503101",220,"4",198
"100320202122575404",220,"8",198
"100320138210000105",61,"0",55
"100320202510237702",220,"5",198
"100320113540000106",220,"8",198
"100320309400901923",137,"2",123
"100320518420044801",204,"15",184
"110443737802510510",220,"6",198
"100320310060103909",220,"4",198
"100320308210020305",220,"6",198
"100320722343203421",220,"9",198
"100320208200130617",220,"2",198
"100320204810266122",220,"2",198
"100320826490000101",220,"2",198
"100320207290190603",220,"4",198
"100320515303114607",220,"2",198
"100320725182553701",220,"0",198
"100320208200190807",220,"3",198
"100320127940051206",220,"2",198
"100320722340202806",220,"2",198
"100320208200020106",220,"5",198
"100320723111803006",220,"7",198
"100320311040160621",220,"3",198
"100320619530000310",220,"17",198
"100320208200050309",220,"3",198
"100320825690000102",220,"1",198
"100320208203004416",220,"4",198
"100320207290210112",220,"2",198
"100320310240120108",220,"2",198
"100320208203005306",220,"2",198
"100320309570903711",220,"4",198
"100320207290220705",220,"3",198
"100320722340302813",220,"7",198
"100320308210018514",220,"3",198
"100320722340802610",220,"1",198
"100320112810000102",220,"2",198
"100320722341001402",220,"3",198
"110443837812510609",220,"7",198
"100320731780301901",130,"0",117
"100320309370901604",220,"5",198
"100320208200180225",220,"7",198
"100320206520230201",220,"6",198
"100320722340300802",220,"6",198
"100320723171803002",220,"1",198
"100320208203005409",220,"0",198
"100320207290060302",220,"7",198
"100320310000103304",220,"2",198
"100320207290160407",220,"5",198
"100320207292505409",109,"0",98
"100320420590011506",220,"5",198
"100320728561104008",220,"2",198
"100320310530123104",220,"2",198
"100320114020000109",220,"9",198
"100320722343205601",220,"5",198
"100320208200150103",220,"1",198
"100320722340901002",220,"7",198
"100320205530281501",220,"1",198
"100320309550903410",220,"3",198
"100320203230296924",220,"1",198
"100320927730002301",220,"7",198
"100320310762503514",220,"8",198
"100320723171801415",220,"6",198
"100320722351100112",220,"2",198
"100320309730100617",220,"4",198
"100320722341105121",220,"0",198
"100320309720100510",220,"2",198
"100320208200190637",220,"3",198
"100320202840251105",220,"9",198
"100320722430000108",220,"1",198
"100320618890000301",220,"8",198
"100320835180000102",220,"2",198
"100320514943110203",220,"2",198
"100320208200060122",220,"2",198
"100320619770000308",220,"4",198
"100320724430101610",220,"4",198
"100320207290240513",220,"3",198
"100320208200030303",220,"2",198
"100320723422567807",220,"7",198
"100320826370000212",95,"2",86
"100320420593101208",220,"2",198
"100320208200110205",220,"1",198
"100320619980000902",220,"3",198
"100320310762504210",220,"6",198
"100320516180019004",220,"5",198
"100320308210010408",220,"3",198
"110443837822510725",220,"5",198
"100320208200260703",220,"5",198
"100320202332574801",220,"2",198
"100320836760000101",51,"0",46
"100320825263201407",220,"3",198
"100320723911401107",220,"8",198
"100320309990103219",220,"2",198
"100320208200240503",220,"0",198
"100320207290220807",220,"2",198
"100320420590009302",188,"3",169
"100320207290120149",220,"9",198
"100320728610000101",220,"4",198
"100320207290050108",21,"0",19
"100320420590012408",220,"6",198
"100320208200100312",220,"2",198
"100320722340801509",220,"4",198
"100320207290130124",220,"4",198
"100320113050000101",220,"4",198
"100320207290200120",220,"0",198
"100320331160303005",30,"0",27
"100320825263200306",220,"4",198
"100320203950279402",220,"3",198
"100320825400001801",102,"2",92
"100320309342503901",220,"10",198
"100320343592606101",209,"0",188
"100320227760000103",97,"2",87
"100320207290010306",220,"5",198
"100320207290270116",220,"4",198
"100320207290020441",220,"8",198
"100320626800009402",220,"7",198
"100320722341000211",220,"5",198
"100320207290140304",220,"3",198
"100320722340101502",220,"4",198
"100320201090241503",220,"0",198
"100320208203005405",220,"0",198
"100320722340702704",220,"6",198
"100320722340301301",220,"6",198
"100320722340802601",220,"0",198
"100320722340702411",220,"7",198
"100320309710104910",220,"5",198
"100320227430000221",220,"2",198
"100320740382536901",147,"0",132
"110111036112517201",220,"39",198
"100320626800008302",220,"7",198
"100320208200240507",220,"0",198
"100320207292503624",220,"1",198
"100320827840000902",220,"4",198
"100320207290280519",220,"4",198
"100320205000267702",220,"4",198
"100320208200260908",220,"3",198
"100320827840000108",220,"6",198
"100320516720025001",125,"1",112
"100320421210000201",91,"1",82
"100320232300801303",220,"1",198
"100320722650500127",220,"9",198
"100320112930000111",221,"3",199
"100320825400000405",220,"9",198
"100320722680500503",220,"4",198
"100320207290020506",220,"2",198
"100320626800000406",220,"3",198
"100320825400002209",220,"1",198
"100320619790000504",220,"2",198
"100320528340047301",220,"5",198
"100320208200010235",220,"5",198
"100320133940000102",24,"3",22
"100320530450053401",130,"0",117
"100320132370000101",136,"6",122
"100320309490902713",220,"6",198
"100320735383205814",47,"0",42
"100320309390901819",220,"13",198
"100320626800011112",220,"3",198
"100320722340501511",220,"6",198
"100320137410000101",118,"0",106
"100320309730100912",220,"1",198
"100320333960906404",74,"1",67
"100320203080252301",220,"11",198
"100320201120244101",220,"5",198
"100320722341001607",220,"6",198
"100320420590008210",220,"3",198
"100320208200250122",220,"2",198
"100320207290250107",220,"5",198
"100320203230297643",220,"2",198
"100320626800000513",220,"6",198
"100320825400001706",220,"1",198
"100320825550000302",220,"9",198
"100320309342503204",220,"8",198
"100320207290100602",220,"1",198
"100320927732502815",220,"7",198
"100320112990000101",210,"1",189
"100320724862001825",220,"3",198
"100320722340701101",220,"9",198
"100320722341107602",220,"1",198
"110443737802510514",125,"9",112
"100320722340801716",220,"4",198
"100320308210012208",220,"4",198
"100320308210014214",76,"5",68
"100320725101600314",159,"7",143
"100320724672000046",220,"2",198
"100320309760101308",68,"0",61
"100320724782001106",220,"0",198
"100320309420902206",220,"0",198
"100320208200070121",220,"4",198
"100320207290170710",220,"3",198
"100320205400225502",220,"2",198
"100320722340300005",220,"0",198
"100320722340700916",220,"5",198
"100320516710025006",128,"5",115
"100320724002300005",220,"6",198
"100320722340302507",220,"3",198
"100320127942502901",220,"5",198
"100320308210023103",220,"1",198
"100320208200250219",220,"5",198
"100320138210000103",220,"0",198
"100320739320000101",84,"0",76
"100320208200200121",232,"3",209
"100320309530903206",220,"1",198
"100320722340100703",220,"5",198
"100320722340502814",227,"3",204
"100320515513112902",220,"8",198
"100320722430000316",220,"2",198
"100320308290200901",238,"14",214
"100320309700905019",220,"2",198
"100320207290190224",220,"1",198
"100320514943110502",220,"4",198
"100320113313002106",220,"6",198
"111245738012512611",134,"30",121
"100320532140058601",77,"4",69
"100320722561102108",220,"7",198
"100320514942504208",220,"7",198
"100320308210010413",220,"4",198
"100320515723115503",129,"12",116
"100320723041800110",150,"14",135
"100320927732593805",220,"10",198
"100320308210015807",143,"4",129
"100320722340301207",220,"4",198
"100320722340801632",220,"3",198
"100320514940002701",220,"3",198
"100320310010103414",116,"0",104
"100320309730101105",220,"0",198
"100320308210013106",220,"3",198
"100320722340801120",220,"6",198
"110111036112516807",220,"45",198
"100320207210255001",220,"8",198
"100320309993008007",220,"2",198
"100320208200100217",220,"5",198
"100320825260001508",220,"7",198
"100320420590009419",220,"4",198
"100320619740000902",208,"7",187
"100320308210010618",220,"6",198
"100320722541102522",220,"8",198
"100320722343203120",220,"7",198
"100320207290090504",220,"2",198
"100320308212586916",220,"5",198
"100320724371500811",220,"6",198
"100320722541102516",220,"5",198
"100320309770101210",220,"2",198
"100320825262502915",220,"7",198
"100320531420054701",220,"4",198
"100320309342504905",220,"7",198
"100320127940022809",220,"5",198
"100320202430237001",220,"3",198
"100320722570103624",220,"5",198
"100320728551406001",183,"5",165
"100320619580000903",220,"3",198
"100320127943000602",220,"4",198
"100320114600000102",38,"4",34
"100320722340501609",220,"1",198
"100320309710104909",220,"9",198
"100320911850007302",220,"3",198
"100320421170000201",220,"11",198
"100320911130001501",220,"6",198
"100320203110253203",23,"2",21
"100320722340900725",220,"5",198
"100320722340000913",220,"10",198
"100320723041800001",220,"5",198
"100320127942532908",220,"1",198
"100320208200250231",220,"0",198
"100320517780036805",220,"7",198
"100320207290050105",220,"1",198
"100320722340202212",220,"5",198
"100320310800140705",220,"4",198
"100320308212587703",63,"0",57
"100320309570903712",210,"10",189
"100320308930600202",200,"11",180
"100320725220700602",220,"5",198
"100320724753204104",220,"2",198
"100320724411501201",191,"7",172
"100320241662555901",167,"0",150
"100320208200080308",220,"4",198
"100320515730014102",220,"16",198
"100320723341301210",33,"4",30
"100320309280800702",220,"12",198
"100320825260000613",220,"2",198
"100320114700000101",151,"1",136
"110443837812510623",220,"7",198
"100320722340600031",220,"6",198
"100320724142300501",29,"1",26
"100320626803106004",220,"4",198
"100320208200040206",220,"7",198
"100320330190123806",220,"2",198
"100320532850000103",220,"6",198
"100320626800006808",220,"2",198
