"ID_MESA","HAB","INHAB","VV","0"
"100320724592103105",220,"7",198,0
"100320722343203601",220,"5",198,0
"100320308210013104",220,"2",198,0
"100320204450263302",51,"2",46,0
"100320207290060439",220,"2",198,0
"100320722340802609",220,"2",198,0
"100320208203005001",220,"3",198,0
"100320207240255906",220,"3",198,0
"100320207290050539",220,"6",198,0
"100320201170236803",150,"0",135,0
"100320724002303203",220,"4",198,0
"100320205080230712",220,"6",198,0
"100320722340001001",220,"6",198,0
"100320420590010208",220,"3",198,0
"100320308210020311",220,"8",198,0
"100320722341003333",220,"2",198,0
"100320432190000203",37,"1",33,0
"100320207290060106",220,"1",198,0
"100320208200050218",220,"1",198,0
"100320826210000101",88,"0",79,0
"100320127942552607",220,"7",198,0
"100320308210011406",220,"4",198,0
"100320626803105804",220,"3",198,0
"100320531600056701",91,"5",82,0
"100320207290090505",220,"6",198,0
"100320309342503605",220,"5",198,0
"100320206770275302",220,"2",198,0
"100320420592502903",220,"1",198,0
"100320635092552801",54,"2",49,0
"100320722340700109",220,"2",198,0
"100320208200120702",220,"4",198,0
"100320208200020223",220,"4",198,0
"100320207290110106",220,"6",198,0
"100320226860000101",220,"6",198,0
"100320722340801622",220,"4",198,0
"100320420590012812",220,"4",198,0
"100320309370901605",220,"9",198,0
"100320309342504715",220,"0",198,0
"100320722340401609",80,"2",72,0
"100320309730100634",220,"8",198,0
"100320632940000101",160,"8",144,0
"100320208200230226",220,"3",198,0
"100320420590008503",220,"6",198,0
"100320308210023512",220,"0",198,0
"100320516713114301",220,"10",198,0
"100320208200210114",220,"3",198,0
"100320309993008008",103,"2",93,0
"100320337250000201",220,"1",198,0
"100320722591101005",220,"5",198,0
"100320310600132115",220,"2",198,0
"100320515170007406",220,"4",198,0
"100320208200250202",220,"0",198,0
"100320308210020507",220,"2",198,0
"100320308210010614",220,"1",198,0
"100320208200180224",220,"3",198,0
"100320635110000201",220,"6",198,0
"100320619490001517",220,"17",198,0
"100320825400001506",220,"0",198,0
"100320420593101504",220,"1",198,0
"100320826120000202",220,"4",198,0
"100320723600400305",220,"4",198,0
"100320233132559001",220,"3",198,0
"100320722340600426",220,"6",198,0
"100320309710104702",220,"2",198,0
"100320127940021113",220,"12",198,0
"100320528350047402",220,"9",198,0
"100320724351500601",220,"0",198,0
"100320203230297504",220,"2",198,0
"100320234550000102",97,"3",87,0
"100320206200269023",185,"6",166,0
"100320204150260904",239,"1",215,0
"100320722342566002",220,"0",198,0
"100320420590014802",220,"3",198,0
"100320208200120323",220,"1",198,0
"100320308210017313",220,"2",198,0
"100320420590011112",220,"2",198,0
"100320619640001502",220,"12",198,0
"100320127942503205",220,"1",198,0
"100320308213007310",220,"4",198,0
"100320533290000101",90,"3",81,0
"100320309710105205",220,"0",198,0
"100320722340302305",220,"6",198,0
"100320722341106902",220,"0",198,0
"100320722341001219",220,"7",198,0
"100320516083115206",220,"9",198,0
"100320208200020113",220,"1",198,0
"100320722340702723",220,"8",198,0
"100320308210012522",220,"2",198,0
"100320619160000917",116,"9",104,0
"100320330190123806",220,"2",198,0
"100320341232554004",21,"0",19,0
"100320722340600206",220,"2",198,0
"100320421480000205",220,"3",198,0
"100320208200040232",220,"1",198,0
"100320208200050405",220,"0",198,0
"100320517170030001",220,"5",198,0
"100320202230235602",134,"2",121,0
"100320208200260727",220,"5",198,0
"100320825263201209",157,"8",141,0
"100320204060280502",206,"6",185,0
"100320827840001606",93,"0",84,0
"100320207290060817",220,"4",198,0
"100320309590905408",220,"2",198,0
"100320825592586008",220,"9",198,0
"110443937832510805",220,"4",198,0
"100320205710283307",220,"0",198,0
"100320308210018727",220,"4",198,0
"100320207290160513",220,"4",198,0
"100320728660405502",111,"1",100,0
"110111036112505701",220,"35",198,0
"100320422242562002",220,"4",198,0
"100320206990256002",220,"3",198,0
"100320114130000102",121,"2",109,0
"110111041382506309",220,"50",198,0
"100320208200040120",220,"2",198,0
"100320206982534002",220,"0",198,0
"100320241272554404",64,"0",58,0
"100320310790140601",220,"10",198,0
"100320722342565314",220,"7",198,0
"100320308210018318",220,"6",198,0
"100320208200200209",220,"2",198,0
"100320310422593203",220,"1",198,0
"100320518440045001",112,"4",101,0
"100320207290060211",220,"4",198,0
"100320309342504214",220,"4",198,0
"100320201140237904",220,"5",198,0
"100320208200100118",220,"3",198,0
"100320420593101101",220,"4",198,0
"100320127940053302",220,"2",198,0
"100320207293003810",220,"3",198,0
"100320201910301801",173,"3",156,0
"100320626803106102",220,"3",198,0
"110118540732530308",218,"0",196,0
"100320722340200702",220,"13",198,0
"100320328042531405",220,"0",198,0
"100320127943001001",220,"4",198,0
"100320127940011302",220,"4",198,0
"100320309710105103",220,"2",198,0
"100320514940002403",220,"9",198,0
"100320825262502704",220,"4",198,0
"100320310540123215",220,"1",198,0
"100320208200200225",220,"1",198,0
"100320722340000941",220,"3",198,0
"100320309342504718",220,"3",198,0
"100320205672578801",209,"2",188,0
"100320207290250437",72,"4",65,0
"100320113310000206",220,"2",198,0
"100320433550000203",33,"1",30,0
"100320207290280514",220,"3",198,0
"100320308210019119",220,"1",198,0
"100320309930102905",220,"1",198,0
"100320722343202701",220,"3",198,0
"100320722340700525",220,"8",198,0
"100320515970017004",220,"15",198,0
"100320722340701324",220,"4",198,0
"100320207292503902",220,"4",198,0
"100320626800000409",220,"5",198,0
"100320207292559602",55,"0",50,0
"100320722340200408",220,"7",198,0
"100320722340901007",220,"8",198,0
"100320309530903206",220,"1",198,0
"100320208203004213",220,"4",198,0
"100320733632505003",104,"1",94,0
"100320722340801724",220,"0",198,0
"100320825590000301",220,"9",198,0
"100320722340501905",220,"1",198,0
"100320229920213303",119,"0",107,0
"100320308210010612",220,"5",198,0
"100320308210019135",220,"0",198,0
"100320309342504908",220,"5",198,0
"100320722641101506",183,"4",165,0
"100320308210015001",220,"7",198,0
"100320308210018732",220,"1",198,0
"100320114300000102",220,"3",198,0
"100320205180233803",26,"0",23,0
"100320204540264101",220,"3",198,0
"100320723292585402",220,"0",198,0
"100320208200040329",220,"5",198,0
"100320308210010816",220,"7",198,0
"100320203740277301",220,"1",198,0
"100320309740105110",220,"5",198,0
"100320722551104305",220,"0",198,0
"100320516713114203",220,"1",198,0
"100320825263200504",220,"6",198,0
"100320722340601517",220,"10",198,0
"100320722341107901",220,"1",198,0
"100320308780401505",198,"5",178,0
"100320722340600009",220,"6",198,0
"100320722400000107",220,"1",198,0
"110672937722509724",220,"29",198,0
"100320207290302003",220,"7",198,0
"100320309520903117",220,"6",198,0
"100320207290070108",220,"1",198,0
"100320514940003501",220,"2",198,0
"100320827840001110",220,"5",198,0
"100320722541102705",220,"0",198,0
"110341836192520015",220,"27",198,0
"100320206050287303",220,"4",198,0
"100320911920007702",220,"3",198,0
"100320722390000104",220,"4",198,0
"100320722541102521",220,"7",198,0
"100320309610904114",220,"1",198,0
"100320739710000101",220,"0",198,0
"100320207290211203",220,"4",198,0
"100320722340302409",213,"1",192,0
"100320208202503905",220,"1",198,0
"100320618910000403",157,"8",141,0
"100320208200100319",220,"1",198,0
"100320207290040104",220,"3",198,0
"100320514942503305",220,"1",198,0
"100320309730100632",220,"10",198,0
"100320722340600318",220,"2",198,0
"100320203230297022",201,"1",181,0
"110341836192520205",220,"4",198,0
"100320112640000106",220,"3",198,0
"100320722341000206",220,"10",198,0
"100320722340401214",220,"6",198,0
"100320207290130403",220,"4",198,0
"100320722860400025",220,"4",198,0
"100320722862400224",220,"6",198,0
"100320420590010902",220,"5",198,0
"100320722342543802",220,"0",198,0
"100320113030000102",23,"0",21,0
"100320722340701501",220,"2",198,0
"100320207290090509",220,"2",198,0
"100320722340400316",220,"3",198,0
"100320825960000208",220,"6",198,0
"100320722340702111",220,"7",198,0
"100320227672560502",220,"0",198,0
"100320722380000103",20,"0",18,0
"100320308210019413",220,"5",198,0
"100320722340000938",220,"8",198,0
"100320308213007905",220,"1",198,0
"100320208200200307",28,"1",25,0
"100320309342504512",220,"2",198,0
"100320515090006604",83,"5",75,0
"100320207290260301",220,"2",198,0
"100320308210010116",220,"6",198,0
"100320735510000101",220,"2",198,0
"100320208200130813",184,"5",166,0
"100320127943001703",220,"3",198,0
"100320309342504910",220,"6",198,0
"100320735740000101",220,"0",198,0
"100320208200220514",220,"2",198,0
"100320127942503111",220,"0",198,0
"100320208200120609",220,"1",198,0
"100320208200260707",220,"4",198,0
"100320207290080803",220,"1",198,0
"100320927733200206",220,"3",198,0
"100320722341106312",220,"0",198,0
"100320308220200202",220,"0",198,0
"100320338490000102",84,"0",76,0
"100320420590013302",220,"5",198,0
"100320309510902921",220,"3",198,0
"100320722340701506",220,"8",198,0
"100320309342503701",220,"5",198,0
"100320127940021109",220,"2",198,0
"100320310710131402",220,"2",198,0
"100320825263200503",220,"10",198,0
"100320722340200403",220,"7",198,0
"100320722340801511",220,"10",198,0
"100320722342543901",220,"0",198,0
"110443837812510609",220,"7",198,0
"100320723041800109",220,"7",198,0
"100320114310000101",220,"11",198,0
"100320208200190226",220,"3",198,0
"100320626800009806",220,"6",198,0
"100320619490002012",220,"5",198,0
"100320204650265003",59,"4",53,0
"100320514940002404",220,"6",198,0
"100320514940001701",220,"3",198,0
"100320127940021907",220,"5",198,0
"100320204690265203",220,"5",198,0
"100320309740105106",220,"2",198,0
"100320722340100803",220,"7",198,0
"100320208200100111",220,"2",198,0
"100320308210012614",220,"7",198,0
"100320339700000101",98,"0",88,0
"100320208202560213",220,"0",198,0
"100320203320297802",115,"0",104,0
"100320127940011101",220,"3",198,0
"100320540642539501",158,"2",142,0
"100320723350521503",112,"1",101,0
"100320626800009419",220,"4",198,0
"110111041362506203",220,"38",198,0
"100320539440000101",140,"0",126,0
"100320207290120405",220,"7",198,0
"110111036112516105",220,"66",198,0
"100320309680905202",220,"7",198,0
"100320207290060208",220,"2",198,0
"100320731860002901",220,"2",198,0
"100320207292503404",220,"5",198,0
"100320207290200414",220,"2",198,0
"100320207290090115",220,"2",198,0
"100320724422101201",220,"8",198,0
"100320420603102605",220,"5",198,0
"100320202370239301",220,"4",198,0
"100320205710283302",220,"5",198,0
"100320311060160702",220,"1",198,0
"100320620010001204",206,"10",185,0
"100320827840001002",220,"12",198,0
"100320722542567502",220,"0",198,0
"100320631770000410",220,"3",198,0
"100320722430000202",220,"0",198,0
"100320722341001414",220,"6",198,0
"100320722341002307",220,"8",198,0
"100320308210012902",220,"3",198,0
"100320722561102108",220,"7",198,0
"100320722501102507",220,"9",198,0
"100320204120260502",220,"2",198,0
"100320626800007214",220,"3",198,0
"100320516690024303",60,"3",54,0
"100320420592503307",220,"2",198,0
"100320420593101416",220,"3",198,0
"100320308210013308",220,"7",198,0
"100320722340800111",220,"4",198,0
"100320308210022213",220,"0",198,0
"110443937832510815",220,"8",198,0
"100320735380000123",220,"6",198,0
"100320208200250227",220,"3",198,0
"100320208200170112",220,"2",198,0
"110111041302517705",220,"2",198,0
"100320208203004206",220,"5",198,0
"110671736182507619",220,"68",198,0
"100320723291300615",220,"5",198,0
"100320722340302704",220,"7",198,0
"111245738002512514",53,"23",48,0
"100320618830000107",220,"16",198,0
"100320735380000701",220,"0",198,0
"100320207290160506",220,"5",198,0
"100320619770000808",220,"7",198,0
"100320310762503504",220,"9",198,0
"100320722340700602",220,"9",198,0
"100320208200240317",220,"1",198,0
"100320722340400401",220,"5",198,0
"100320515300009506",220,"1",198,0
"100320227430000222",220,"1",198,0
"100320204660265203",220,"10",198,0
"100320722341002310",220,"3",198,0
"100320724892002105",220,"3",198,0
"100320722340802327",220,"9",198,0
"100320208200250123",220,"3",198,0
"100320722551104403",220,"1",198,0
"100320208200120727",220,"2",198,0
"100320207290090104",220,"5",198,0
"110341836192520203",220,"0",198,0
"100320207922583505",220,"4",198,0
"100320207290301604",220,"1",198,0
"100320207290090209",220,"4",198,0
"100320420592503204",220,"2",198,0
"100320722340202306",220,"4",198,0
"100320309360901521",220,"12",198,0
"100320207290230504",220,"1",198,0
"100320724782001305",220,"1",198,0
"100320127943000510",220,"2",198,0
"100320722340100625",220,"12",198,0
"100320724592103102",220,"6",198,0
"110671536162507225",220,"40",198,0
"100320310690131201",220,"4",198,0
"100320208200180102",220,"4",198,0
"100320722341003012",220,"1",198,0
"100320208200180204",220,"0",198,0
"100320825260001505",220,"3",198,0
"100320207293003501",220,"1",198,0
"100320619980000902",220,"3",198,0
"100320420593101505",220,"6",198,0
"100320309342505107",220,"0",198,0
"100320127942552616",217,"17",195,0
"100320723171802918",220,"6",198,0
"100320722340501405",220,"0",198,0
"100320127940040011",220,"3",198,0
"100320827840000304",220,"14",198,0
"100320308212587703",63,"0",57,0
"100320208200100105",220,"3",198,0
"100320207290170811",220,"8",198,0
"100320724422105031",39,"7",35,0
"100320207290040112",220,"5",198,0
"100320420590013309",220,"2",198,0
"100320309520903109",220,"6",198,0
"100320724420100911",220,"7",198,0
"100320420592504004",192,"0",173,0
"110341836192530510",220,"0",198,0
"100320420590011504",220,"4",198,0
"100320208200080305",220,"3",198,0
"100320722340001902",220,"2",198,0
"100320722340200608",220,"4",198,0
"100320626800011312",220,"3",198,0
"100320722340302201",220,"4",198,0
"100320724002303208",220,"1",198,0
"100320420590011902",220,"1",198,0
"100320208200180416",201,"6",181,0
"100320722340201509",220,"9",198,0
"100320722341106415",60,"0",54,0
"100320722340700734",185,"3",166,0
"100320722341107102",220,"2",198,0
"100320309450902402",220,"3",198,0
"100320420593102206",220,"0",198,0
"100320333480105003",130,"0",117,0
"100320206982533802",224,"0",202,0
"100320308210020703",220,"0",198,0
"100320514940002503",220,"3",198,0
"100320420590014501",220,"2",198,0
"100320208200070305",220,"8",198,0
"100320514940002505",220,"7",198,0
"100320722340202308",220,"3",198,0
"100320722340800705",220,"4",198,0
"100320208200010223",220,"5",198,0
"110341843882610002",220,"0",198,0
"100320308212587204",220,"0",198,0
"100320207290110309",220,"3",198,0
"100320208203004804",220,"5",198,0
"100320232290801201",220,"3",198,0
"100320528280048501",102,"7",92,0
"100320206980255513",220,"7",198,0
"100320722340600005",220,"5",198,0
"100320723251300105",220,"7",198,0
"100320826440000309",220,"7",198,0
"100320514940003302",220,"3",198,0
"100320208200040132",199,"6",179,0
"100320208203004707",220,"0",198,0
"100320127940040704",220,"4",198,0
"100320724592103110",220,"4",198,0
"100320722341109201",220,"1",198,0
"100320112830000204",220,"8",198,0
"100320127940041012",220,"2",198,0
"100320722340200407",220,"7",198,0
"100320208200180302",220,"8",198,0
"100320201922578301",220,"9",198,0
"100320336580000104",220,"1",198,0
"100320201020244201",220,"1",198,0
"100320208202504406",56,"0",50,0
"100320722340400910",220,"4",198,0
"100320206220269106",220,"5",198,0
"100320518190041801",220,"14",198,0
"100320723251300110",220,"2",198,0
"100320825400002308",220,"0",198,0
"100320208200250225",220,"0",198,0
"100320722340701314",220,"3",198,0
"100320309720100513",220,"4",198,0
"100320207290020534",220,"3",198,0
"100320208200240110",220,"3",198,0
"100320308210018002",220,"2",198,0
"100320722862400216",220,"0",198,0
"100320308320201409",220,"4",198,0
"100320722340801214",220,"1",198,0
"100320828190000101",154,"4",139,0
"100320434910000101",69,"3",62,0
"100320434940000101",166,"0",149,0
"100320722343205612",183,"9",165,0
"110118843782618301",220,"0",198,0
"100320722340900939",220,"8",198,0
"100320514942504213",220,"5",198,0
"100320207290120229",220,"3",198,0
"100320911360002901",220,"3",198,0
"100320724361500703",220,"1",198,0
"100320722343203130",220,"14",198,0
"100320826160000110",220,"9",198,0
"100320309710105116",220,"0",198,0
"100320722340701104",220,"13",198,0
"100320722340801024",220,"5",198,0
"100320626800009809",220,"8",198,0
"100320722720502208",220,"2",198,0
"100320722340401003",220,"3",198,0
"100320309430902207",220,"3",198,0
"100320722340600213",90,"2",81,0
"100320722340301106",220,"3",198,0
"100320202082575103",162,"3",146,0
"100320626800009202",220,"6",198,0
"100320722340300111",220,"3",198,0
"100320825400000307",220,"7",198,0
"100320208200040109",220,"3",198,0
"100320207290110306",220,"4",198,0
"100320722340701103",220,"8",198,0
"100320207290110226",220,"4",198,0
"100320308210022520",220,"3",198,0
"100320420590009506",220,"4",198,0
"100320308650400307",230,"3",207,0
"100320722341106104",220,"0",198,0
"100320722340600011",220,"3",198,0
"100320208202560303",220,"0",198,0
"100320722342547204",220,"10",198,0
"100320724940510402",94,"5",85,0
"110111136122506511",220,"37",198,0
"100320420740015901",220,"2",198,0
"100320208200260142",220,"3",198,0
"100320722551104503",220,"0",198,0
"100320339942530504",220,"0",198,0
"100320722340502702",220,"4",198,0
"100320114030000104",132,"7",119,0
"100320308210023901",220,"1",198,0
"100320309342503401",220,"6",198,0
"100320309342504408",220,"2",198,0
"100320331160303001",220,"2",198,0
"100320825260001911",220,"0",198,0
"100320722341105607",220,"0",198,0
"100320127942532904",220,"4",198,0
"100320741212553601",90,"1",81,0
"100320201140237903",220,"1",198,0
"100320208200120211",220,"5",198,0
"100320310570123510",220,"0",198,0
"100320722340201012",220,"3",198,0
"100320722340100806",220,"6",198,0
"100320941052551401",96,"0",86,0
"100320722341001405",220,"4",198,0
"100320722340800613",220,"11",198,0
"100320723650402501",220,"4",198,0
"100320308210021501",220,"0",198,0
"100320722342585801",220,"0",198,0
"100320722340600312",220,"8",198,0
"100320207290160205",220,"3",198,0
"100320201302575902",73,"0",66,0
"100320308210011410",220,"4",198,0
"100320308210012016",220,"2",198,0
"100320200930245615",220,"3",198,0
"100320722340301119",220,"5",198,0
"100320722340701824",220,"1",198,0
"100320626800007404",220,"5",198,0
"100320311040160603",220,"7",198,0
"100320722340500406",220,"4",198,0
"100320421830000206",104,"1",94,0
"100320206510245801",216,"2",194,0
"100320722570103606",220,"8",198,0
"100320722342543101",220,"1",198,0
"100320309863008201",220,"3",198,0
"100320308210018105",220,"9",198,0
"100320129750000102",161,"2",145,0
"100320202220231001",220,"5",198,0
"110111036112516501",220,"47",198,0
"100320825260000701",220,"0",198,0
"100320206460242501",59,"4",53,0
"100320208200200229",220,"1",198,0
"100320207290120402",220,"5",198,0
"100320204870266602",220,"2",198,0
"100320722342565502",220,"5",198,0
"100320722341001801",220,"5",198,0
"100320208200240214",220,"2",198,0
"100320722340802611",220,"2",198,0
"100320741572554901",23,"0",21,0
"100320724482102003",191,"6",172,0
"100320724782001019",220,"8",198,0
"100320309430902204",220,"10",198,0
"100320208200140317",220,"2",198,0
"100320206980256508",220,"3",198,0
"100320619530000409",220,"17",198,0
"100320208200070104",220,"1",198,0
"100320207292503707",220,"2",198,0
"100320309680905116",220,"3",198,0
"100320208200180227",220,"6",198,0
"100320308210018522",220,"6",198,0
"100320309490902707",220,"2",198,0
"100320127940011513",220,"5",198,0
"100320308210021903",220,"6",198,0
"100320308210010513",220,"6",198,0
"100320207290160417",220,"4",198,0
"100320911130001503",220,"1",198,0
"100320722340700118",220,"12",198,0
"100320722351104215",220,"3",198,0
"100320236360000101",220,"0",198,0
"100320308210016125",234,"4",211,0
"100320208200230405",220,"2",198,0
"100320207290210912",220,"5",198,0
"100320208202560001",140,"0",126,0
"100320722340300001",220,"6",198,0
"100320722340502402",220,"2",198,0
"100320722341004011",220,"6",198,0
"100320825260002607",220,"5",198,0
"100320310762503901",220,"5",198,0
"100320825263200705",40,"0",36,0
"100320339530000103",207,"0",186,0
"110671536162507209",220,"45",198,0
"100320207290060736",220,"3",198,0
"100320310762503514",220,"8",198,0
"100320208200040244",220,"3",198,0
"100320227670291207",220,"1",198,0
"100320838710000101",220,"4",198,0
"100320113090000101",220,"13",198,0
"100320431310015002",220,"2",198,0
"100320202730248801",200,"4",180,0
"100320207290250515",220,"2",198,0
"100320127940021714",220,"4",198,0
"100320308210013707",220,"5",198,0
"100320207290101030",220,"3",198,0
"100320207290090201",220,"4",198,0
"100320729422002501",220,"8",198,0
"100320723060800303",220,"5",198,0
"100320208200010218",220,"2",198,0
"100320208200080101",220,"2",198,0
"100320722340500503",220,"3",198,0
"100320421393103014",220,"2",198,0
"100320203570292003",220,"2",198,0
"100320309740105014",180,"3",162,0
"100320724512102332",220,"6",198,0
"100320911610005002",32,"0",29,0
"110111236132506606",220,"50",198,0
"100320826040000102",83,"3",75,0
"100320515360010402",141,"14",127,0
"100320208200190528",220,"1",198,0
"100320420730015601",220,"0",198,0
"100320722340400012",220,"5",198,0
"100320722341002033",220,"5",198,0
"100320722960401202",220,"6",198,0
"100320722340100604",220,"8",198,0
"100320208200060329",220,"5",198,0
"100320722341002711",132,"0",119,0
"100320308210011107",220,"3",198,0
"100320309470902601",220,"6",198,0
"100320308210022512",220,"3",198,0
"100320114260000105",152,"8",137,0
"100320208200240320",220,"5",198,0
"100320723341301409",220,"8",198,0
"100320724592103109",220,"8",198,0
"100320723370201508",220,"5",198,0
"100320207290280408",220,"2",198,0
"100320620340000201",220,"6",198,0
"100320127940041029",220,"4",198,0
"100320722341003308",220,"0",198,0
"100320722342547508",220,"0",198,0
"110111041412514602",220,"28",198,0
"100320723800403801",220,"7",198,0
"100320207290240519",220,"2",198,0
"100320129020000103",168,"6",151,0
"100320207290120313",220,"9",198,0
"100320208200260107",220,"2",198,0
"100320514940000104",220,"3",198,0
"110672937722509713",220,"27",198,0
"100320722340302604",220,"5",198,0
"100320310502589308",220,"0",198,0
"100320309400901905",220,"9",198,0
"100320207290070319",220,"4",198,0
"100320742242585002",164,"0",148,0
"100320722652500213",220,"4",198,0
"100320722343202503",220,"2",198,0
"100320207290151202",220,"4",198,0
"100320725181700122",220,"11",198,0
"100320626800000506",220,"6",198,0
"100320112760000102",220,"8",198,0
"100320227670291236",220,"2",198,0
"100320208200190602",220,"8",198,0
"100320722342544002",220,"0",198,0
"100320514943112705",220,"5",198,0
"100320208200240427",220,"0",198,0
"100320207290101010",220,"2",198,0
"100320208200060319",220,"5",198,0
"100320421522562401",182,"1",164,0
"100320112000000103",220,"4",198,0
"100320722341002913",220,"0",198,0
"100320421660000201",218,"9",196,0
"100320201090241504",72,"0",65,0
"100320208200190638",220,"1",198,0
"100320722342565714",220,"0",198,0
"100320308212590101",220,"0",198,0
"100320724520602511",172,"4",155,0
"100320127942532916",220,"4",198,0
"100320308210010412",220,"4",198,0
"100320517780036711",104,"1",94,0
"100320206570228901",220,"3",198,0
"100320722650500104",220,"8",198,0
"100320626800008102",220,"1",198,0
"100320308210010115",220,"6",198,0
"100320309130700602",220,"2",198,0
"100320724002303211",72,"1",65,0
"100320308210014210",220,"3",198,0
"100320827840001302",220,"1",198,0
"100320308212535807",220,"5",198,0
"100320208200250233",220,"1",198,0
"100320722341108005",146,"1",131,0
"100320724512102322",220,"5",198,0
"100320619970000805",220,"4",198,0
"110111041302506017",220,"16",198,0
"100320207290210902",220,"4",198,0
"100320309740105201",220,"1",198,0
"100320739200000101",220,"2",198,0
"100320309520903126",220,"5",198,0
"100320203762583002",220,"4",198,0
"100320208200230528",213,"2",192,0
"100320208200060501",220,"5",198,0
"100320827840000102",220,"13",198,0
"100320514942503111",220,"5",198,0
"100320202970249405",220,"5",198,0
"100320328042531403",220,"0",198,0
"100320420590014808",226,"1",203,0
"100320619490001302",220,"6",198,0
"100320207230256201",220,"8",198,0
"100320420920000204",143,"5",129,0
"100320722342543102",41,"1",37,0
"100320735380000606",220,"0",198,0
"100320626800008110",25,"1",22,0
"100320338620000102",28,"0",25,0
"110112337662509105",140,"14",126,0
"100320626802571114",220,"4",198,0
"100320309392568601",149,"0",134,0
"100320208200010130",220,"4",198,0
"100320722340401015",220,"4",198,0
"100320113550000101",220,"6",198,0
"100320208200020110",220,"5",198,0
"100320207290130318",220,"1",198,0
"100320142142572301",121,"0",109,0
"100320207290240505",220,"3",198,0
"100320339580000101",220,"1",198,0
"110672737702618612",220,"39",198,0
"100320724371500820",220,"1",198,0
"100320723372201812",220,"5",198,0
"100320309460902503",220,"4",198,0
"100320723291300633",220,"8",198,0
"100320127940051211",220,"9",198,0
"100320420593102002",220,"3",198,0
"100320309580906001",220,"3",198,0
"100320113863002403",220,"11",198,0
"100320207290160617",75,"3",68,0
"100320722341002025",220,"5",198,0
"100320736980000303",220,"0",198,0
"100320420590014608",220,"4",198,0
"100320208200240421",220,"2",198,0
"100320207290270120",220,"4",198,0
"100320722340202815",177,"2",159,0
"100320723321300903",168,"8",151,0
"100320825400002002",220,"0",198,0
"100320204660265214",220,"9",198,0
"100320127940021612",220,"3",198,0
"100320620340000204",220,"2",198,0
"100320127943001005",220,"1",198,0
"100320207290040507",220,"2",198,0
"100320722570103610",220,"5",198,0
"100320722340700518",220,"6",198,0
"100320309730100922",220,"2",198,0
"100320207290260304",220,"4",198,0
"100320722340101403",220,"10",198,0
"100320722340700627",165,"7",148,0
"100320127943000201",220,"3",198,0
"100320236250000101",109,"1",98,0
"100320514943110408",220,"7",198,0
"100320911300002708",220,"6",198,0
"100320310060103902",220,"3",198,0
"100320309510903004",220,"5",198,0
"100320310550123303",220,"0",198,0
"100320127940051906",220,"0",198,0
"100320724422104715",220,"3",198,0
"100320722340702410",220,"3",198,0
"100320514943110708",147,"5",132,0
"100320309980103101",220,"3",198,0
"100320309712558003",220,"0",198,0
"100320132370000101",136,"6",122,0
"100320308210012530",220,"2",198,0
"100320309342503513",220,"8",198,0
"100320207290030311",220,"4",198,0
"100320207520000102",220,"2",198,0
"100320724560102801",220,"6",198,0
"100320200930245711",220,"5",198,0
"100320112830000206",220,"10",198,0
"100320207290220608",220,"5",198,0
"100320724901200508",220,"10",198,0
"100320309670904802",148,"3",133,0
"100320114500000101",45,"1",40,0
"100320420593101103",220,"0",198,0
"100320308210019304",220,"5",198,0
"100320722541102430",220,"0",198,0
"100320722342566904",237,"0",213,0
"100320722652500007",220,"10",198,0
"100320309590905327",220,"7",198,0
"110443937832510820",220,"8",198,0
"100320421990000201",220,"3",198,0
"100320114110000101",86,"4",77,0
"110118943792609102",220,"0",198,0
"100320208200040314",220,"1",198,0
"100320208200170305",220,"0",198,0
"100320420590009702",220,"2",198,0
"100320208200230117",220,"1",198,0
"100320203290291402",220,"4",198,0
"100320825260001805",220,"4",198,0
"100320723261300401",220,"1",198,0
"100320619650001602",220,"14",198,0
"100320724422105030",220,"6",198,0
"100320421790000201",129,"0",116,0
"100320722341000112",220,"2",198,0
"100320208200260503",220,"1",198,0
"100320723341301407",220,"7",198,0
"100320309660904722",220,"5",198,0
"100320308210016110",220,"9",198,0
"100320310880150103",220,"2",198,0
"100320516560023002",103,"1",93,0
"100320203142559302",162,"8",146,0
"111824737902511501",221,"1",199,0
"100320309740105407",220,"0",198,0
"100320310320122201",220,"4",198,0
"100320208200120310",220,"5",198,0
"100320825260002609",220,"14",198,0
"100320735380000124",220,"6",198,0
"100320201392578001",166,"3",149,0
"100320203230297612",220,"7",198,0
"100320208202533609",220,"0",198,0
"100320619900000211",220,"12",198,0
"100320722340801625",220,"12",198,0
"100320825263201007",220,"6",198,0
"110111141432514801",220,"32",198,0
"100320208200230217",220,"2",198,0
"100320310502503032",220,"6",198,0
"100320722341001303",220,"3",198,0
"100320724752000705",220,"6",198,0
"100320202310232601",220,"3",198,0
"100320207290290403",220,"3",198,0
"100320208200190229",173,"3",156,0
"100320204930267026",220,"3",198,0
"100320309430902215",53,"4",48,0
"100320204810266104",220,"3",198,0
"100320208200070307",220,"1",198,0
"100320204810266112",220,"3",198,0
"100320202500244402",38,"4",34,0
"100320722340702418",220,"0",198,0
"100320309070700112",220,"2",198,0
"110111041302517607",220,"42",198,0
"100320827840000901",220,"0",198,0
"100320722342567702",220,"0",198,0
"100320825400000101",220,"1",198,0
"100320722340700114",220,"0",198,0
"100320541702556302",214,"0",193,0
"100320227690266909",57,"1",51,0
"100320722341106704",220,"0",198,0
"100320724420101108",220,"5",198,0
"100320722341002810",220,"1",198,0
"100320207290040903",220,"5",198,0
"100320518410046702",220,"1",198,0
"100320825400001203",220,"15",198,0
